d1,d2,lower_bound,upper_bound,midpoint,swap_zone_width,failure_reason
74,20,,,,,no_o1_crossover
97,2,3.898,10.0,6.949,6.102,
11,8,,,,,cannot_determine_o1_dominance
93,57,,,,,no_o2_crossover
51,23,0.275,0.563,0.419,0.2879999999999999,
76,12,,,,,no_o1_crossover
45,88,,,,,no_o1_crossover
95,96,,,,,no_o1_crossover
57,21,,,,,no_o1_crossover
1,22,0.283,0.399,0.34099999999999997,0.11600000000000005,
75,68,,,,,no_o1_crossover
12,54,0.331,0.718,0.5245,0.38699999999999996,
62,85,,,,,no_o1_crossover
69,88,,,,,no_o2_crossover
48,24,0.279,0.475,0.377,0.19599999999999995,
2,30,0.82,0.866,0.843,0.04600000000000004,
3,31,7.912,10.0,8.956,2.088,
10,90,,,,,no_o1_crossover
20,18,,,,,no_o1_crossover
69,84,,,,,no_o1_crossover
8,26,0.326,0.579,0.4525,0.25299999999999995,
18,50,0.286,0.582,0.43399999999999994,0.296,
17,89,,,,,cannot_determine_o1_dominance
98,45,0.314,0.537,0.4255,0.22300000000000003,
52,56,,,,,no_o2_crossover
24,39,,,,,no_o1_crossover
21,62,0.186,0.583,0.38449999999999995,0.39699999999999996,
64,12,,,,,no_o1_crossover
33,23,0.427,0.567,0.497,0.13999999999999996,
50,0,,,,,no_o1_crossover
71,56,0.287,0.525,0.406,0.23800000000000004,
10,88,,,,,no_o1_crossover
14,61,0.372,0.473,0.4225,0.10099999999999998,
37,12,0.41,0.554,0.482,0.14400000000000007,
1,55,,,,,no_o2_crossover
49,85,,,,,no_o1_crossover
51,2,0.827,0.834,0.8305,0.007000000000000006,
48,81,9.709,10.0,9.8545,0.29100000000000037,
67,37,,,,,no_o1_crossover
1,30,,,,,no_o1_crossover
11,13,,,,,no_o2_crossover
48,48,,,,,no_o1_crossover
80,72,,,,,no_o1_crossover
81,53,9.595,10.0,9.7975,0.40499999999999936,
89,96,0.33,1.021,0.6755,0.6909999999999998,
73,98,0.589,4.021,2.3049999999999997,3.432,
29,10,5.4,10.0,7.7,4.6,
88,48,,,,,no_o1_crossover
8,88,0.436,0.449,0.4425,0.013000000000000012,
11,26,0.329,0.583,0.45599999999999996,0.25399999999999995,
13,42,,,,,no_o1_crossover
45,33,,,,,no_o2_crossover
10,30,,,,,no_o1_crossover
64,8,,,,,no_o1_crossover
89,73,,,,,no_o2_crossover
33,68,,,,,no_o1_crossover
92,31,,,,,no_o1_crossover
15,97,0.442,0.686,0.5640000000000001,0.24400000000000005,
7,60,,,,,no_o1_crossover
80,28,,,,,no_o1_crossover
29,91,,,,,no_o1_crossover
70,8,,,,,no_o2_crossover
11,6,0.525,0.964,0.7444999999999999,0.43899999999999995,
1,63,0.273,0.518,0.3955,0.245,
95,61,7.001,10.0,8.5005,2.9989999999999997,
79,70,,,,,no_o1_crossover
84,29,0.219,0.578,0.39849999999999997,0.359,
17,37,,,,,cannot_determine_o1_dominance
12,80,0.429,0.505,0.46699999999999997,0.07600000000000001,
46,8,,,,,no_o1_crossover
63,62,0.483,0.572,0.5275,0.08899999999999997,
53,13,0.482,0.534,0.508,0.052000000000000046,
10,44,,,,,no_o1_crossover
77,52,0.165,0.71,0.4375,0.5449999999999999,
25,71,,,,,no_o1_crossover
84,93,,,,,no_o2_crossover
15,24,0.214,0.571,0.39249999999999996,0.357,
49,74,0.405,0.67,0.5375000000000001,0.265,
29,65,,,,,no_o1_crossover
68,32,,,,,no_o2_crossover
92,14,,,,,no_o1_crossover
22,99,,,,,no_o2_crossover
64,28,,,,,no_o1_crossover
28,11,5.0,10.0,7.5,5.0,
63,20,,,,,no_o1_crossover
63,11,,,,,no_o1_crossover
58,57,,,,,no_o2_crossover
25,5,,,,,no_o1_crossover
48,49,0.449,1.191,0.8200000000000001,0.742,
9,22,0.283,0.541,0.41200000000000003,0.25800000000000006,
88,26,0.331,1.132,0.7314999999999999,0.8009999999999999,
17,88,0.408,0.551,0.47950000000000004,0.14300000000000007,
55,69,1.599,9.486,5.5425,7.8870000000000005,
20,26,,,,,no_o2_crossover
1,36,0.264,0.709,0.4865,0.44499999999999995,
87,97,,,,,no_o1_crossover
89,39,,,,,no_o1_crossover
53,39,,,,,no_o2_crossover
66,50,0.331,0.512,0.4215,0.181,
28,26,0.362,0.456,0.40900000000000003,0.09400000000000003,
5,94,,,,,no_o2_crossover
53,17,0.482,0.554,0.518,0.07200000000000006,
52,46,0.742,1.039,0.8905,0.29699999999999993,
94,62,0.235,0.389,0.312,0.15400000000000003,
0,50,0.332,0.521,0.4265,0.189,
91,5,,,,,no_o2_crossover
76,70,8.574,10.0,9.286999999999999,1.4260000000000002,
1,95,0.156,0.615,0.3855,0.45899999999999996,
24,3,,,,,no_o1_crossover
47,6,,,,,no_o2_crossover
9,5,,,,,no_o1_crossover
8,17,0.459,0.684,0.5715,0.22500000000000003,
21,0,6.857,10.0,8.4285,3.143,
66,43,0.357,0.465,0.41100000000000003,0.10800000000000004,
23,30,,,,,no_o1_crossover
34,43,0.273,0.599,0.436,0.32599999999999996,
10,59,,,,,no_o1_crossover
87,70,,,,,no_o1_crossover
91,4,0.317,0.493,0.405,0.176,
19,40,8.986,10.0,9.493,1.0139999999999993,
37,84,7.208,10.0,8.604,2.792,
50,14,,,,,no_o1_crossover
97,97,,,,,no_o1_crossover
68,50,0.264,0.616,0.44,0.352,
79,95,,,,,cannot_determine_o1_dominance
32,21,,,,,no_o1_crossover
93,50,0.344,0.498,0.421,0.15400000000000003,
64,15,,,,,no_o1_crossover
83,40,,,,,no_o2_crossover
47,39,,,,,no_o2_crossover
43,45,,,,,no_o2_crossover
42,27,,,,,no_o2_crossover
25,23,0.361,0.512,0.4365,0.15100000000000002,
92,12,,,,,no_o2_crossover
95,26,6.259,10.0,8.1295,3.7409999999999997,
7,75,,,,,no_o1_crossover
26,61,,,,,cannot_determine_o1_dominance
91,95,0.257,0.508,0.3825,0.251,
98,5,6.316,10.0,8.158,3.684,
39,30,,,,,no_o2_crossover
97,60,,,,,no_o1_crossover
61,77,,,,,no_o1_crossover
2,24,0.172,0.654,0.41300000000000003,0.48200000000000004,
92,44,,,,,no_o1_crossover
56,60,,,,,no_o1_crossover
36,87,,,,,no_o1_crossover
26,67,,,,,no_o1_crossover
9,96,,,,,no_o1_crossover
32,95,0.24,0.585,0.4125,0.345,
12,99,0.371,0.672,0.5215000000000001,0.30100000000000005,
88,50,0.372,0.412,0.392,0.03999999999999998,
87,31,,,,,no_o1_crossover
6,37,9.662,10.0,9.831,0.3379999999999992,
67,59,,,,,no_o1_crossover
43,46,8.293,10.0,9.1465,1.7070000000000007,
99,98,,,,,no_o1_crossover
1,9,,,,,no_o2_crossover
58,77,,,,,no_o2_crossover
68,24,0.137,0.634,0.3855,0.497,
40,91,4.385,10.0,7.1925,5.615,
21,66,,,,,cannot_determine_o1_dominance
81,54,0.328,0.588,0.45799999999999996,0.25999999999999995,
44,67,,,,,no_o2_crossover
19,61,0.706,1.718,1.212,1.012,
89,35,,,,,no_o2_crossover
17,75,0.313,0.429,0.371,0.11599999999999999,
90,99,0.372,0.68,0.526,0.30800000000000005,
77,67,0.58,0.586,0.583,0.006000000000000005,
52,33,,,,,no_o1_crossover
74,70,,,,,no_o1_crossover
8,83,0.505,0.67,0.5875,0.16500000000000004,
43,43,,,,,no_o1_crossover
78,8,6.626,10.0,8.313,3.3739999999999997,
89,22,0.3,0.491,0.39549999999999996,0.191,
32,55,,,,,no_o2_crossover
57,67,,,,,no_o1_crossover
65,79,,,,,no_o1_crossover
30,53,1.341,4.966,3.1535,3.625,
51,69,0.668,1.147,0.9075,0.479,
89,69,9.381,10.0,9.6905,0.6189999999999998,
66,32,,,,,no_o1_crossover
11,99,0.242,0.586,0.414,0.344,
98,11,5.612,10.0,7.806,4.388,
63,36,,,,,no_o2_crossover
23,59,,,,,no_o1_crossover
87,74,0.335,0.657,0.496,0.322,
27,48,,,,,no_o1_crossover
76,0,,,,,no_o2_crossover
20,41,0.365,0.714,0.5395,0.349,
32,27,0.444,0.495,0.46950000000000003,0.05099999999999999,
27,80,0.346,0.613,0.4795,0.267,
72,79,4.86,10.0,7.43,5.14,
62,74,,,,,no_o2_crossover
78,84,,,,,no_o1_crossover
24,66,,,,,no_o1_crossover
48,2,,,,,no_o1_crossover
79,37,,,,,no_o1_crossover
74,23,4.725,10.0,7.3625,5.275,
41,61,,,,,cannot_determine_o1_dominance
17,54,0.214,0.615,0.4145,0.401,
64,39,,,,,no_o1_crossover
37,0,7.176,10.0,8.588000000000001,2.824,
79,75,,,,,no_o2_crossover
80,79,,,,,no_o1_crossover
37,97,0.607,0.639,0.623,0.03200000000000003,
47,36,0.199,0.779,0.489,0.5800000000000001,
85,46,0.271,0.273,0.272,0.0020000000000000018,
69,3,,,,,no_o2_crossover
84,16,0.739,1.353,1.046,0.614,
27,85,,,,,no_o1_crossover
9,91,,,,,no_o1_crossover
72,34,7.258,10.0,8.629,2.742,
31,43,0.324,0.429,0.3765,0.10499999999999998,
25,25,,,,,no_o1_crossover
25,99,0.301,0.696,0.49849999999999994,0.39499999999999996,
16,4,0.309,0.339,0.324,0.030000000000000027,
55,85,,,,,no_o2_crossover
94,49,0.398,0.75,0.5740000000000001,0.352,
58,52,0.427,0.614,0.5205,0.187,
62,86,,,,,no_o1_crossover
50,2,,,,,no_o1_crossover
2,54,0.204,0.572,0.38799999999999996,0.368,
10,6,,,,,no_o1_crossover
26,47,,,,,no_o1_crossover
13,75,0.252,0.33,0.29100000000000004,0.07800000000000001,
91,80,0.178,0.602,0.39,0.424,
96,39,,,,,no_o1_crossover
76,67,,,,,cannot_determine_o1_dominance
73,11,1.128,6.018,3.573,4.89,
33,52,,,,,no_o1_crossover
40,83,0.593,0.599,0.596,0.006000000000000005,
26,70,,,,,no_o1_crossover
7,12,,,,,no_o2_crossover
72,18,7.485,10.0,8.7425,2.5149999999999997,
99,30,,,,,no_o1_crossover
34,74,0.206,0.587,0.39649999999999996,0.381,
47,62,0.273,0.566,0.4195,0.2929999999999999,
67,95,0.267,0.542,0.4045,0.275,
23,79,,,,,no_o1_crossover
43,95,0.475,0.992,0.7335,0.517,
83,20,0.116,0.455,0.28550000000000003,0.339,
89,70,2.743,10.0,6.3715,7.257,
33,37,,,,,no_o1_crossover
35,98,1.748,10.0,5.874,8.252,
40,60,,,,,no_o2_crossover
16,93,,,,,no_o1_crossover
32,39,,,,,no_o2_crossover
98,59,,,,,no_o2_crossover
77,50,0.317,0.587,0.45199999999999996,0.26999999999999996,
90,74,0.295,0.633,0.46399999999999997,0.338,
37,2,1.531,6.414,3.9724999999999997,4.883,
78,95,0.25,0.545,0.3975,0.29500000000000004,
86,73,,,,,no_o2_crossover
95,5,,,,,no_o1_crossover
41,70,,,,,no_o1_crossover
0,18,4.866,10.0,7.433,5.134,
16,64,0.422,0.429,0.4255,0.007000000000000006,
27,12,0.622,0.861,0.7415,0.239,
57,83,,,,,no_o1_crossover
50,53,,,,,no_o1_crossover
9,85,,,,,no_o1_crossover
54,48,,,,,no_o1_crossover
42,55,,,,,no_o1_crossover
33,33,,,,,no_o1_crossover
29,72,3.46,10.0,6.73,6.54,
94,65,,,,,no_o1_crossover
59,40,7.217,10.0,8.6085,2.7830000000000004,
53,11,,,,,no_o2_crossover
96,16,,,,,no_o1_crossover
68,80,0.306,0.524,0.41500000000000004,0.21800000000000003,
82,27,,,,,no_o2_crossover
80,82,,,,,no_o1_crossover
85,37,1.759,10.0,5.8795,8.241,
73,94,0.449,0.707,0.578,0.25799999999999995,
49,46,5.927,10.0,7.9635,4.073,
77,73,0.652,0.79,0.7210000000000001,0.138,
90,27,,,,,no_o1_crossover
27,81,,,,,no_o2_crossover
92,59,,,,,no_o1_crossover
37,11,5.913,10.0,7.9565,4.087,
50,95,,,,,no_o2_crossover
5,96,,,,,no_o2_crossover
97,84,,,,,no_o2_crossover
22,90,1.809,10.0,5.9045,8.191,
16,94,,,,,no_o2_crossover
1,98,,,,,no_o2_crossover
65,15,,,,,no_o1_crossover
6,9,0.287,2.693,1.49,2.406,
45,86,,,,,no_o1_crossover
50,99,0.575,0.771,0.673,0.19600000000000006,
12,96,,,,,no_o1_crossover
70,99,0.354,0.587,0.4705,0.23299999999999998,
95,23,,,,,cannot_determine_o1_dominance
48,89,,,,,no_o1_crossover
15,90,0.325,0.468,0.3965,0.14300000000000002,
28,1,7.071,10.0,8.535499999999999,2.9290000000000003,
87,6,,,,,no_o1_crossover
53,68,,,,,no_o2_crossover
31,35,,,,,no_o2_crossover
88,99,0.283,0.579,0.43099999999999994,0.296,
87,86,,,,,no_o1_crossover
50,79,,,,,no_o1_crossover
45,25,,,,,no_o1_crossover
71,4,0.234,0.585,0.4095,0.351,
63,95,0.47,0.89,0.6799999999999999,0.42000000000000004,
14,87,0.386,0.488,0.437,0.10199999999999998,
73,67,,,,,no_o1_crossover
97,36,,,,,no_o2_crossover
4,47,,,,,no_o1_crossover
59,64,0.43,0.607,0.5185,0.177,
13,24,0.188,0.52,0.354,0.332,
94,42,,,,,no_o1_crossover
33,42,,,,,no_o1_crossover
12,93,,,,,no_o1_crossover
5,69,,,,,no_o1_crossover
73,30,0.873,1.457,1.165,0.5840000000000001,
98,92,0.362,0.433,0.39749999999999996,0.07100000000000001,
83,65,,,,,no_o1_crossover
86,43,0.314,0.573,0.4435,0.25899999999999995,
39,4,,,,,no_o2_crossover
12,25,,,,,no_o1_crossover
30,71,4.993,10.0,7.4965,5.007,
40,50,0.352,0.617,0.4845,0.265,
89,55,,,,,no_o2_crossover
77,79,0.24,0.651,0.4455,0.41100000000000003,
87,5,,,,,no_o1_crossover
57,19,4.744,10.0,7.372,5.256,
30,98,,,,,cannot_determine_o1_dominance
90,34,,,,,no_o1_crossover
26,33,,,,,no_o2_crossover
55,46,0.378,0.514,0.446,0.136,
54,65,,,,,no_o1_crossover
12,85,,,,,no_o1_crossover
40,44,,,,,no_o2_crossover
4,2,,,,,no_o1_crossover
92,6,,,,,no_o1_crossover
73,83,,,,,no_o2_crossover
77,49,0.22,0.644,0.432,0.42400000000000004,
88,86,,,,,no_o1_crossover
40,35,0.478,0.609,0.5435,0.131,
61,18,,,,,no_o1_crossover
80,74,0.423,0.964,0.6935,0.5409999999999999,
92,78,,,,,no_o1_crossover
48,74,0.241,0.679,0.46,0.43800000000000006,
88,95,0.258,0.695,0.4765,0.43699999999999994,
95,15,,,,,no_o1_crossover
78,48,0.422,0.457,0.4395,0.03500000000000003,
33,66,,,,,no_o1_crossover
20,27,,,,,no_o1_crossover
23,52,,,,,no_o1_crossover
53,89,,,,,no_o2_crossover
67,65,0.229,1.498,0.8635,1.269,
97,14,1.29,10.0,5.645,8.71,
24,2,,,,,no_o1_crossover
70,24,0.256,0.616,0.436,0.36,
14,96,,,,,no_o2_crossover
43,56,,,,,no_o2_crossover
76,53,8.251,10.0,9.125499999999999,1.7490000000000006,
23,31,,,,,no_o1_crossover
67,0,1.742,9.578,5.66,7.835999999999999,
78,7,0.215,0.651,0.433,0.43600000000000005,
14,59,,,,,no_o1_crossover
15,47,,,,,cannot_determine_o1_dominance
46,47,,,,,no_o1_crossover
42,79,,,,,no_o1_crossover
11,2,4.954,10.0,7.477,5.046,
32,98,,,,,no_o1_crossover
49,82,,,,,no_o1_crossover
67,71,1.68,7.532,4.606,5.852,
15,62,0.197,0.597,0.397,0.39999999999999997,
54,18,,,,,no_o1_crossover
38,81,,,,,no_o2_crossover
77,76,0.59,0.63,0.61,0.040000000000000036,
57,30,,,,,no_o1_crossover
15,28,,,,,no_o1_crossover
24,95,,,,,cannot_determine_o1_dominance
16,46,0.322,0.495,0.4085,0.173,
17,8,6.956,10.0,8.478,3.0439999999999996,
49,40,,,,,no_o2_crossover
9,8,,,,,no_o2_crossover
55,13,,,,,no_o2_crossover
81,3,,,,,no_o2_crossover
22,66,,,,,no_o1_crossover
16,10,0.174,0.603,0.38849999999999996,0.429,
41,46,,,,,no_o1_crossover
14,23,0.319,0.491,0.405,0.172,
61,24,0.451,0.602,0.5265,0.15099999999999997,
49,68,,,,,no_o1_crossover
44,53,,,,,no_o2_crossover
4,93,,,,,no_o1_crossover
10,41,9.603,10.0,9.8015,0.39700000000000024,
57,49,,,,,no_o1_crossover
30,38,,,,,no_o2_crossover
85,15,,,,,no_o1_crossover
32,90,,,,,no_o2_crossover
94,80,0.265,0.501,0.383,0.236,
90,12,,,,,no_o1_crossover
26,22,,,,,no_o1_crossover
59,55,,,,,no_o1_crossover
66,87,0.338,0.517,0.4275,0.179,
83,31,,,,,no_o1_crossover
34,87,0.348,0.535,0.4415,0.18700000000000006,
39,84,,,,,no_o2_crossover
20,10,0.291,0.803,0.547,0.512,
15,39,,,,,no_o2_crossover
37,8,5.825,10.0,7.9125,4.175,
68,30,,,,,no_o2_crossover
59,5,9.648,10.0,9.824,0.3520000000000003,
13,49,0.338,0.406,0.372,0.068,
17,90,0.443,0.499,0.471,0.055999999999999994,
14,76,,,,,no_o1_crossover
69,39,,,,,no_o2_crossover
19,31,,,,,no_o2_crossover
60,71,9.618,10.0,9.809000000000001,0.3819999999999997,
56,13,,,,,no_o1_crossover
0,89,0.621,0.681,0.651,0.06000000000000005,
16,60,0.706,1.073,0.8895,0.367,
92,43,,,,,no_o1_crossover
50,75,,,,,no_o1_crossover
35,43,,,,,no_o2_crossover
6,14,,,,,cannot_determine_o1_dominance
75,52,,,,,no_o1_crossover
33,87,,,,,no_o1_crossover
54,7,0.628,0.707,0.6675,0.07899999999999996,
48,62,0.252,0.725,0.4885,0.473,
92,5,,,,,no_o1_crossover
8,51,4.07,10.0,7.035,5.93,
72,44,5.471,10.0,7.7355,4.529,
82,33,,,,,no_o2_crossover
28,77,6.779,10.0,8.3895,3.221,
6,66,1.309,6.788,4.0485,5.479,
97,57,,,,,no_o1_crossover
64,0,,,,,no_o1_crossover
88,76,,,,,no_o1_crossover
20,20,,,,,no_o1_crossover
38,22,0.447,0.542,0.49450000000000005,0.09500000000000003,
90,92,0.517,0.785,0.651,0.268,
73,31,1.098,7.263,4.1805,6.165,
95,42,,,,,no_o1_crossover
72,73,7.207,10.0,8.6035,2.793,
62,7,,,,,no_o2_crossover
27,1,,,,,no_o1_crossover
31,93,,,,,no_o2_crossover
57,97,,,,,no_o1_crossover
90,80,,,,,no_o2_crossover
10,87,,,,,no_o1_crossover
41,59,,,,,no_o1_crossover
30,62,0.272,0.546,0.40900000000000003,0.274,
13,53,,,,,no_o2_crossover
62,79,,,,,no_o1_crossover
94,81,,,,,no_o2_crossover
60,19,0.586,0.625,0.6054999999999999,0.039000000000000035,
18,78,,,,,no_o2_crossover
86,84,,,,,no_o2_crossover
79,68,,,,,no_o1_crossover
4,26,,,,,cannot_determine_o1_dominance
54,28,,,,,no_o1_crossover
25,70,,,,,no_o1_crossover
5,64,,,,,no_o2_crossover
50,32,,,,,no_o1_crossover
91,51,3.728,10.0,6.864,6.272,
74,7,3.403,10.0,6.7015,6.5969999999999995,
72,57,3.501,10.0,6.7505,6.4990000000000006,
82,76,,,,,no_o1_crossover
93,19,,,,,no_o2_crossover
89,14,,,,,cannot_determine_o1_dominance
81,72,0.612,0.747,0.6795,0.135,
54,54,,,,,no_o1_crossover
99,90,,,,,no_o2_crossover
82,52,,,,,no_o2_crossover
71,74,0.188,0.624,0.406,0.436,
52,77,,,,,no_o1_crossover
33,21,,,,,no_o1_crossover
56,17,,,,,no_o1_crossover
76,43,0.269,0.592,0.4305,0.32299999999999995,
32,40,5.702,10.0,7.851,4.298,
69,96,0.332,0.689,0.5105,0.35699999999999993,
40,15,,,,,cannot_determine_o1_dominance
12,29,0.309,0.687,0.498,0.37800000000000006,
21,48,0.345,0.461,0.403,0.11600000000000005,
92,52,,,,,no_o1_crossover
49,8,,,,,no_o2_crossover
7,63,6.313,10.0,8.1565,3.6870000000000003,
39,75,0.3,0.478,0.389,0.178,
42,39,,,,,no_o1_crossover
34,45,0.395,0.552,0.47350000000000003,0.15700000000000003,
53,18,6.652,10.0,8.326,3.348,
82,16,,,,,cannot_determine_o1_dominance
73,91,7.925,10.0,8.9625,2.075,
25,81,8.716,10.0,9.358,1.2840000000000007,
80,80,,,,,no_o1_crossover
19,16,1.997,9.305,5.651,7.308,
74,48,,,,,no_o1_crossover
40,4,0.293,0.532,0.4125,0.23900000000000005,
78,82,,,,,no_o2_crossover
89,6,,,,,no_o1_crossover
15,81,,,,,no_o2_crossover
38,52,,,,,no_o2_crossover
6,57,0.291,0.664,0.47750000000000004,0.37300000000000005,
8,46,,,,,cannot_determine_o1_dominance
49,66,,,,,no_o1_crossover
26,39,,,,,no_o1_crossover
33,83,,,,,no_o1_crossover
62,73,,,,,no_o1_crossover
82,98,,,,,no_o1_crossover
30,17,,,,,no_o2_crossover
21,68,1.403,6.358,3.8804999999999996,4.955,
6,83,,,,,no_o2_crossover
85,70,,,,,no_o1_crossover
25,37,,,,,no_o1_crossover
28,21,1.045,1.461,1.2530000000000001,0.41600000000000015,
59,95,0.287,0.454,0.3705,0.16700000000000004,
13,62,0.202,0.336,0.269,0.134,
37,29,0.223,0.607,0.415,0.384,
33,9,,,,,no_o1_crossover
21,20,0.255,0.598,0.4265,0.34299999999999997,
49,71,,,,,no_o2_crossover
63,89,,,,,no_o1_crossover
29,77,,,,,no_o1_crossover
66,77,6.552,10.0,8.276,3.4480000000000004,
68,39,,,,,no_o2_crossover
25,49,0.489,0.663,0.5760000000000001,0.17400000000000004,
83,13,,,,,no_o1_crossover
4,33,2.819,9.187,6.003,6.367999999999999,
58,87,0.348,0.464,0.406,0.11600000000000005,
91,55,,,,,no_o2_crossover
42,95,0.235,0.569,0.40199999999999997,0.33399999999999996,
37,60,,,,,no_o1_crossover
93,30,,,,,no_o2_crossover
74,89,,,,,no_o1_crossover
13,68,,,,,no_o2_crossover
88,33,,,,,cannot_determine_o1_dominance
65,49,,,,,no_o2_crossover
30,76,,,,,no_o1_crossover
32,83,,,,,no_o2_crossover
16,82,,,,,no_o1_crossover
78,11,8.002,10.0,9.001000000000001,1.9979999999999993,
92,19,5.6,10.0,7.8,4.4,
36,62,0.361,0.736,0.5485,0.375,
70,73,,,,,no_o2_crossover
79,7,0.29,0.674,0.482,0.38400000000000006,
25,35,,,,,no_o1_crossover
7,14,,,,,no_o1_crossover
15,7,0.188,0.639,0.4135,0.451,
6,30,1.07,6.617,3.8435,5.547,
37,83,,,,,no_o2_crossover
13,72,0.478,0.56,0.519,0.08200000000000007,
61,91,,,,,no_o1_crossover
80,96,,,,,no_o1_crossover
34,20,0.425,0.518,0.47150000000000003,0.09300000000000003,
19,34,,,,,no_o2_crossover
37,16,1.072,4.411,2.7415,3.3389999999999995,
69,43,0.267,0.597,0.432,0.32999999999999996,
95,94,,,,,no_o1_crossover
74,11,,,,,no_o1_crossover
96,56,0.411,0.564,0.48749999999999993,0.15299999999999997,
31,60,0.611,0.736,0.6735,0.125,
58,81,0.588,1.156,0.8719999999999999,0.568,
11,42,0.497,0.527,0.512,0.030000000000000027,
25,79,,,,,no_o1_crossover
70,43,0.395,0.64,0.5175000000000001,0.245,
4,77,,,,,no_o1_crossover
3,53,7.097,10.0,8.5485,2.9029999999999996,
64,25,,,,,no_o1_crossover
55,47,8.62,10.0,9.309999999999999,1.3800000000000008,
53,87,0.398,0.451,0.4245,0.05299999999999999,
44,18,,,,,no_o2_crossover
11,69,,,,,no_o1_crossover
25,97,,,,,no_o1_crossover
99,65,,,,,no_o1_crossover
63,22,,,,,no_o2_crossover
96,79,,,,,no_o1_crossover
50,26,,,,,no_o2_crossover
68,83,0.509,0.705,0.607,0.19599999999999995,
4,61,1.493,3.817,2.6550000000000002,2.324,
76,20,0.314,0.321,0.3175,0.007000000000000006,
31,54,0.19,0.518,0.354,0.328,
93,20,0.373,0.557,0.465,0.18400000000000005,
58,78,1.588,9.037,5.3125,7.449000000000001,
89,83,0.573,0.974,0.7735,0.401,
60,76,,,,,no_o1_crossover
61,11,,,,,no_o1_crossover
78,31,8.304,10.0,9.152000000000001,1.6959999999999997,
64,52,,,,,no_o1_crossover
22,92,5.817,10.0,7.9085,4.183,
79,91,,,,,no_o1_crossover
9,40,,,,,no_o2_crossover
75,99,3.586,10.0,6.793,6.414,
44,16,,,,,no_o2_crossover
52,38,,,,,no_o2_crossover
40,22,0.315,0.497,0.406,0.182,
8,62,0.255,0.539,0.397,0.28400000000000003,
78,1,,,,,no_o1_crossover
68,70,1.437,3.289,2.363,1.852,
8,45,0.402,0.616,0.509,0.21399999999999997,
35,9,,,,,no_o1_crossover
5,35,,,,,no_o2_crossover
91,49,0.392,0.59,0.491,0.19799999999999995,
80,61,6.276,10.0,8.138,3.724,
98,8,5.215,10.0,7.6075,4.785,
86,79,0.371,0.51,0.4405,0.139,
60,23,0.296,0.422,0.359,0.126,
28,41,0.314,0.545,0.4295,0.23100000000000004,
51,10,0.065,0.718,0.39149999999999996,0.653,
56,85,,,,,no_o1_crossover
18,93,0.623,0.791,0.7070000000000001,0.16800000000000004,
81,88,,,,,no_o1_crossover
0,99,0.264,0.53,0.397,0.266,
86,53,,,,,no_o1_crossover
69,90,,,,,no_o2_crossover
99,46,9.639,10.0,9.8195,0.36100000000000065,
18,30,,,,,no_o2_crossover
45,23,,,,,no_o2_crossover
63,0,,,,,no_o1_crossover
29,36,,,,,no_o1_crossover
17,0,1.602,8.363,4.9825,6.760999999999999,
5,63,0.342,0.481,0.4115,0.13899999999999996,
97,0,,,,,no_o1_crossover
62,22,4.573,10.0,7.2865,5.427,
78,81,,,,,no_o2_crossover
39,28,1.918,10.0,5.959,8.082,
57,46,7.914,10.0,8.957,2.0860000000000003,
7,26,5.805,10.0,7.9025,4.195,
2,0,,,,,no_o2_crossover
88,98,,,,,no_o1_crossover
95,74,,,,,no_o1_crossover
73,74,0.172,0.565,0.36849999999999994,0.39299999999999996,
63,55,,,,,no_o1_crossover
61,23,0.568,0.62,0.594,0.052000000000000046,
28,87,,,,,no_o2_crossover
9,10,0.19,0.51,0.35,0.32,
52,50,0.403,1.109,0.756,0.706,
69,83,,,,,no_o2_crossover
38,51,8.87,10.0,9.434999999999999,1.1300000000000008,
66,37,,,,,no_o2_crossover
93,31,5.57,10.0,7.785,4.43,
52,95,0.312,0.484,0.398,0.172,
79,81,8.102,10.0,9.051,1.8979999999999997,
47,98,,,,,no_o2_crossover
9,6,,,,,no_o1_crossover
81,97,,,,,no_o2_crossover
80,98,,,,,no_o1_crossover
15,21,0.652,0.962,0.8069999999999999,0.30999999999999994,
12,90,,,,,no_o1_crossover
94,13,,,,,no_o1_crossover
24,59,,,,,no_o1_crossover
26,5,,,,,no_o1_crossover
90,47,,,,,no_o1_crossover
64,31,,,,,no_o1_crossover
37,20,0.46,0.6,0.53,0.13999999999999996,
62,87,,,,,no_o1_crossover
39,86,,,,,no_o2_crossover
17,2,7.593,10.0,8.7965,2.407,
72,14,5.931,10.0,7.9655000000000005,4.069,
43,96,,,,,no_o1_crossover
63,79,,,,,no_o1_crossover
80,76,,,,,no_o1_crossover
87,60,,,,,no_o1_crossover
79,47,,,,,no_o1_crossover
21,93,,,,,no_o1_crossover
29,71,,,,,no_o1_crossover
66,28,,,,,no_o1_crossover
15,31,,,,,no_o2_crossover
56,96,,,,,no_o1_crossover
67,47,7.982,10.0,8.991,2.018,
48,9,,,,,no_o1_crossover
0,30,0.817,0.852,0.8345,0.03500000000000003,
72,65,5.046,10.0,7.523,4.954,
72,39,5.711,10.0,7.8555,4.289,
65,45,,,,,no_o2_crossover
40,20,0.452,0.563,0.5075,0.11099999999999993,
41,83,,,,,no_o1_crossover
14,21,9.935,10.0,9.967500000000001,0.0649999999999995,
51,62,0.13,0.641,0.3855,0.511,
1,15,4.633,10.0,7.3165,5.367,
