LIST_LEN,N_DIGITS,D_MODEL,N_HEAD,N_LAYERS,USE_LN,USE_BIAS,FREEZE_WV,FREEZE_WO,WEIGHT_DECAY,run_idx,val_acc,steps_trained,train_time_sec,params_total,params_trainable,val_examples,batch_size,device
8,100,64,1,6,False,False,True,True,0.01,2,0.8676605224609375,50000,1864.5949563980103,114086,63296,8192,1024,cuda
8,100,64,1,7,False,False,True,True,0.01,0,0.8496551513671875,50000,2122.2545022964478,130726,71488,8192,1024,cuda
8,100,64,1,7,False,False,True,True,0.01,1,0.8401947021484375,50000,2122.0407893657684,130726,71488,8192,1024,cuda
8,100,64,1,7,False,False,True,True,0.01,2,0.8495635986328125,50000,2121.3800406455994,130726,71488,8192,1024,cuda
8,100,64,1,8,False,False,True,True,0.01,0,0.8291473388671875,50000,2387.4049122333527,147366,79680,8192,1024,cuda
8,100,64,1,8,False,False,True,True,0.01,1,0.8639678955078125,50000,2388.565986633301,147366,79680,8192,1024,cuda
8,100,64,1,8,False,False,True,True,0.01,2,0.7985076904296875,50000,2389.3225734233856,147366,79680,8192,1024,cuda
8,100,64,1,9,False,False,True,True,0.01,0,0.861602783203125,50000,2651.869155883789,164006,87872,8192,1024,cuda
8,100,64,1,9,False,False,True,True,0.01,1,0.82818603515625,50000,2653.3928916454315,164006,87872,8192,1024,cuda
8,100,64,1,9,False,False,True,True,0.01,2,0.857574462890625,50000,2653.2331414222717,164006,87872,8192,1024,cuda
8,100,64,1,10,False,False,True,True,0.01,0,0.877685546875,50000,2913.2650282382965,180646,96064,8192,1024,cuda
