d1,d2,feat_orig,o1_crossovers,o2_crossovers,n_o1_xover,n_o2_xover
38,12,2.0807502269744873,[0.573],"[0.721, 4.112]",1,2
54,98,0.0,[],[],0,0
23,11,0.0,[],[],0,0
70,34,10.814242362976074,[0.581],"[1.003, 2.202]",1,2
33,1,0.0,[],[],0,0
14,5,1.391464352607727,[1.9],"[1.401, 9.532]",1,2
77,31,5.412402153015137,[0.752],"[0.604, 2.945]",1,2
70,70,15.379081726074219,[],[],0,0
98,89,2.0114781856536865,[0.829],"[0.725, 6.147]",1,2
21,89,1.7926667928695679,[0.681],"[0.709, 6.298]",1,2
96,68,0.0,[],[],0,0
96,62,3.1875524520874023,[0.445],"[0.294, 2.118]",1,2
40,65,3.5632152557373047,[0.477],"[0.551, 3.181]",1,2
69,78,3.0035367012023926,[],[1.044],0,1
12,10,3.30466890335083,[0.609],"[0.307, 2.018]",1,2
88,40,0.0,[],[],0,0
80,5,0.0,[],[],0,0
20,66,0.0,[],[],0,0
77,62,6.755727767944336,[0.672],"[0.099, 1.943]",1,2
84,2,3.2744107246398926,[1.244],"[1.124, 3.961]",1,2
35,44,0.4828021228313446,[],[],0,0
35,90,0.9743128418922424,[0.014],"[0.352, 6.833]",1,2
89,92,2.797314167022705,[0.356],"[0.383, 2.92]",1,2
0,78,3.1909494400024414,[0.489],"[1.02, 4.97]",1,2
86,27,3.6975598335266113,[0.523],"[0.417, 3.06]",1,2
23,18,0.0,[],[],0,0
39,29,4.095568656921387,[0.719],"[0.209, 2.042]",1,2
80,88,0.0,[],[],0,0
4,16,0.0,[],[],0,0
58,92,2.8474764823913574,[0.342],"[0.373, 2.784]",1,2
9,52,0.47692620754241943,[],[0.09],0,1
22,48,0.0,[],[],0,0
93,76,2.1243698596954346,[0.034],"[0.863, 4.812]",1,2
38,82,1.6208221912384033,[1.63],"[1.284, 7.737]",1,2
47,88,3.2625651359558105,[0.52],"[0.448, 3.426]",1,2
31,75,5.55569314956665,[0.513],"[0.219, 1.874]",1,2
78,97,2.3206186294555664,[0.474],"[0.544, 4.405]",1,2
86,62,6.12394905090332,[0.539],"[0.228, 1.848]",1,2
95,60,0.0,[],[],0,0
94,78,0.0,[],[],0,0
56,6,0.0,[],[],0,0
36,11,0.0,[],[],0,0
40,24,6.423020839691162,[0.643],"[0.224, 1.857]",1,2
4,97,0.0,[],[],0,0
30,85,1.9355864524841309,[0.618],"[0.57, 5.582]",1,2
86,58,3.77327299118042,[0.498],"[0.724, 3.219]",1,2
80,66,0.0,[],[],0,0
70,84,9.254140853881836,[0.627],"[0.89, 2.049]",1,2
68,37,4.5061187744140625,[0.675],"[0.752, 3.042]",1,2
62,93,0.0,[],[],0,0
60,98,1.113605260848999,[2.104],[1.063],1,1
98,88,2.005690813064575,[0.183],"[0.444, 4.664]",1,2
48,14,0.0,[],[],0,0
53,62,5.89767599105835,[0.566],"[0.205, 1.912]",1,2
54,74,2.832848072052002,[0.402],"[0.715, 1.748]",1,2
79,17,0.0,[],[],0,0
55,17,1.2965632677078247,[],"[1.301, 3.184]",0,2
26,6,0.0,[],[],0,0
54,52,0.0,[],[],0,0
6,17,1.5232738256454468,[8.08],[0.767],1,1
22,15,0.0,[],[],0,0
28,23,4.815939426422119,[0.591],"[0.251, 2.084]",1,2
8,27,3.15673565864563,[0.548],"[0.407, 3.534]",1,2
84,17,3.0012264251708984,[0.611],"[0.781, 3.858]",1,2
74,58,0.0,[],[],0,0
31,49,3.7632806301116943,[0.589],"[0.306, 2.781]",1,2
63,48,0.0,[],[],0,0
2,35,3.0426650047302246,[0.524],"[0.439, 3.749]",1,2
14,52,1.3991938829421997,[0.243],"[0.426, 6.103]",1,2
91,89,4.131945610046387,[0.621],"[0.665, 3.306]",1,2
17,25,1.5342413187026978,[0.55],"[0.419, 6.222]",1,2
75,51,0.0,[],[],0,0
46,62,2.8371849060058594,[0.44],"[0.487, 2.115]",1,2
96,2,0.0,[],[],0,0
29,57,0.8965791463851929,[2.559],"[1.79, 7.524]",1,2
7,93,0.0,[],[],0,0
16,23,4.788834095001221,[0.424],"[0.306, 1.864]",1,2
11,23,5.46925687789917,[0.502],"[0.266, 1.873]",1,2
78,32,2.939277410507202,[0.65],"[1.009, 3.757]",1,2
95,56,1.8295775651931763,[0.589],"[1.108, 2.777]",1,2
24,84,0.0,[],[],0,0
76,24,4.902260780334473,[0.664],"[0.189, 2.028]",1,2
18,96,3.705251693725586,[0.598],"[0.363, 3.281]",1,2
5,68,3.617493152618408,[0.986],"[1.126, 4.151]",1,2
54,19,1.267451524734497,[2.026],"[1.529, 5.619]",1,2
69,71,3.643739700317383,[1.28],"[1.177, 4.349]",1,2
83,11,0.422275573015213,[4.069],[2.864],1,1
63,47,0.0,[],[],0,0
17,28,1.5632827281951904,[3.132],"[0.665, 8.875]",1,2
14,32,1.547358751296997,[1.994],"[0.936, 7.554]",1,2
30,40,2.8629064559936523,[1.75],"[1.009, 5.321]",1,2
29,16,0.0,[],[],0,0
6,44,1.3357770442962646,[0.891],"[0.742, 8.86]",1,2
85,92,2.0456511974334717,[0.441],"[0.352, 3.634]",1,2
64,79,0.0,[],[],0,0
93,96,2.1768295764923096,[0.57],"[0.367, 4.889]",1,2
23,39,0.0,[],[],0,0
93,72,5.611315727233887,[0.596],"[0.506, 1.946]",1,2
65,58,0.0,[],[],0,0
58,16,1.2511534690856934,[2.844],[0.963],1,1
76,51,1.4030002355575562,[3.492],[2.203],1,1
36,89,0.0,[],[],0,0
64,11,0.0,[],[],0,0
64,83,0.0,[],[],0,0
77,48,4.378216743469238,[0.535],"[0.358, 2.821]",1,2
83,8,0.4149172008037567,[5.288],[2.857],1,1
76,25,1.4081757068634033,[0.156],"[0.325, 6.243]",1,2
65,53,0.0,[],[],0,0
27,35,0.0,[],[],0,0
46,83,0.0,[],[],0,0
12,89,0.0,[],[],0,0
52,7,3.5968222618103027,[0.617],"[0.313, 2.064]",1,2
85,11,0.489922434091568,[3.958],[1.993],1,1
90,52,0.0,[],[],0,0
38,80,3.0658178329467773,[0.549],"[0.472, 2.639]",1,2
64,49,1.46112859249115,[0.18],"[0.744, 3.7]",1,2
74,59,0.0,[],[],0,0
39,22,2.86818790435791,[0.515],"[0.327, 2.539]",1,2
28,12,2.4595425128936768,[0.337],"[0.457, 3.836]",1,2
86,75,6.42021369934082,[0.559],"[0.196, 1.794]",1,2
63,18,0.0,[],[],0,0
16,20,1.9727917909622192,[0.508],"[0.346, 4.726]",1,2
29,37,0.0,[],[],0,0
58,34,1.457787036895752,[1.685],"[2.016, 8.921]",1,2
76,35,1.0943171977996826,[],"[0.688, 9.011]",0,2
25,27,0.0,[],[],0,0
80,75,2.9773788452148438,[0.152],"[0.802, 1.567]",1,2
72,87,1.8663643598556519,[1.74],"[1.202, 4.215]",1,2
94,86,0.0,[],[],0,0
8,84,3.84405517578125,[0.844],"[0.892, 3.153]",1,2
72,49,2.5850539207458496,[1.272],"[1.036, 3.134]",1,2
66,27,2.1792519092559814,[0.409],"[0.404, 4.433]",1,2
58,67,1.3377503156661987,[],[],0,0
66,72,5.595389366149902,[0.606],"[0.534, 1.908]",1,2
42,19,2.0307326316833496,[0.633],"[0.602, 3.947]",1,2
34,26,5.100838661193848,[0.593],"[0.325, 2.314]",1,2
28,47,2.6550211906433105,[1.516],"[1.174, 5.681]",1,2
24,8,0.0,[],[],0,0
1,62,5.110086917877197,[0.528],"[0.222, 2.008]",1,2
76,65,1.447204351425171,[0.346],"[0.547, 6.559]",1,2
81,18,1.198948860168457,[2.629],[2.241],1,1
64,40,0.0,[],[],0,0
84,85,2.475316047668457,[0.494],"[0.509, 4.444]",1,2
4,52,0.0,[],[],0,0
16,28,2.160220146179199,[],[0.36],0,1
56,41,1.1056034564971924,[3.032],"[1.001, 6.906]",1,2
24,35,0.0,[],[],0,0
51,13,4.956562519073486,[0.615],"[0.479, 2.66]",1,2
37,64,1.9986512660980225,[0.463],"[0.524, 4.931]",1,2
39,55,0.577392041683197,[0.962],[1.458],1,1
91,29,6.441544532775879,[0.637],"[0.111, 1.931]",1,2
72,55,1.531597375869751,[2.028],"[1.653, 6.508]",1,2
8,65,3.2164053916931152,[0.495],"[0.483, 3.416]",1,2
66,46,2.742941379547119,[0.497],"[0.351, 3.398]",1,2
52,72,3.411898612976074,[0.661],"[0.604, 2.263]",1,2
41,2,0.0,[],[],0,0
47,92,4.691882610321045,[0.543],"[0.384, 2.378]",1,2
73,49,3.232530355453491,[0.524],"[0.345, 2.91]",1,2
83,74,3.9370734691619873,[0.623],"[0.16, 2.104]",1,2
67,81,2.2452406883239746,[0.55],"[0.816, 4.189]",1,2
34,60,4.111297607421875,[0.641],"[0.449, 3.15]",1,2
66,52,2.094611644744873,[0.316],"[0.438, 4.292]",1,2
92,86,0.0,[],[],0,0
62,6,0.0,[],[],0,0
68,20,3.682260036468506,[0.579],"[0.385, 3.249]",1,2
85,47,0.543268084526062,[5.666],[1.065],1,1
14,33,1.7744801044464111,[0.003],"[0.524, 4.792]",1,2
44,47,1.1038682460784912,[2.344],[1.657],1,1
50,93,0.0,[],[],0,0
42,77,0.0,[],[],0,0
18,56,5.655377388000488,[0.504],"[0.281, 2.002]",1,2
11,63,3.8026537895202637,[0.566],"[0.318, 2.74]",1,2
5,40,3.758335828781128,[3.31],"[0.931, 5.079]",1,2
76,79,1.4014097452163696,[],"[0.378, 5.948]",0,2
16,70,3.043170213699341,[1.585],"[2.117, 6.057]",1,2
41,43,1.2695780992507935,[],"[1.121, 5.517]",0,2
25,17,0.0,[],[],0,0
50,47,0.0,[],[],0,0
23,21,0.0,[],[],0,0
40,8,4.504778861999512,[],[],0,0
83,87,0.7587121725082397,[0.12],[0.413],1,1
70,56,8.05151081085205,[0.523],"[0.413, 1.744]",1,2
35,34,0.5439239740371704,[3.757],[3.63],1,1
94,32,0.4744054973125458,[4.654],[1.853],1,1
12,35,0.0,[],[],0,0
14,36,1.8583910465240479,[0.613],"[0.366, 4.921]",1,2
97,99,3.7506871223449707,[0.354],"[0.277, 1.928]",1,2
4,99,2.8346595764160156,[],[],0,0
29,52,0.0,[],[],0,0
24,80,1.1971056461334229,[2.42],"[1.383, 5.88]",1,2
22,14,0.0,[],[],0,0
82,51,2.212751626968384,[1.672],"[1.826, 6.401]",1,2
17,63,2.5648441314697266,[0.514],"[0.33, 3.5]",1,2
11,35,2.654292106628418,[0.438],"[0.58, 4.101]",1,2
53,47,4.582241535186768,[0.476],"[1.179, 1.721]",1,2
79,42,0.0,[],[],0,0
67,72,4.8974995613098145,[0.595],"[0.576, 1.941]",1,2
53,45,3.8804144859313965,[0.632],"[0.309, 2.89]",1,2
54,25,0.0,[],[],0,0
2,47,4.355222702026367,[1.362],"[0.881, 1.994]",1,2
89,44,1.1412339210510254,[0.082],"[0.912, 8.46]",1,2
76,77,1.2820910215377808,[2.768],[2.081],1,1
59,68,1.6275291442871094,[1.583],"[1.78, 8.297]",1,2
90,26,1.49514901638031,[],"[0.683, 3.998]",0,2
94,44,0.0,[],[],0,0
35,51,0.0,[],[],0,0
19,85,0.8713915944099426,[1.88],"[1.4, 9.741]",1,2
12,97,0.0,[],[],0,0
31,30,3.1083621978759766,[0.756],"[0.881, 3.67]",1,2
48,85,0.0,[],[],0,0
15,15,2.701131820678711,[],[],0,0
34,51,6.022379398345947,[2.141],"[1.119, 4.343]",1,2
28,2,2.341979503631592,[1.614],"[0.969, 5.772]",1,2
70,38,8.61271858215332,[0.608],"[0.677, 1.993]",1,2
23,16,0.0,[],[],0,0
77,69,5.656716823577881,[0.669],"[0.783, 2.693]",1,2
6,73,1.2741416692733765,[1.244],"[1.212, 7.843]",1,2
15,1,2.848313808441162,[0.575],"[1.052, 2.912]",1,2
12,4,2.723820686340332,[0.529],"[0.502, 2.304]",1,2
88,25,0.0,[],[],0,0
11,0,3.1996755599975586,[1.931],"[0.967, 6.01]",1,2
82,92,3.4116406440734863,[0.453],"[0.311, 2.778]",1,2
40,73,3.7443599700927734,[0.786],"[0.853, 4.306]",1,2
69,18,3.1887998580932617,[1.645],"[1.154, 5.279]",1,2
85,88,0.4215713143348694,[],[0.256],0,1
48,44,0.0,[],[],0,0
25,88,0.0,[],[],0,0
45,43,1.4168760776519775,[0.45],"[0.505, 5.027]",1,2
29,61,0.7621737122535706,[3.478],"[1.66, 9.196]",1,2
93,95,4.8607282638549805,[0.571],"[0.241, 2.062]",1,2
60,6,1.12996506690979,[3.003],[1.514],1,1
11,22,4.704464912414551,[0.506],"[0.263, 2.194]",1,2
9,15,0.0,[],[],0,0
84,34,3.548272132873535,[1.065],"[1.245, 3.776]",1,2
91,77,5.4317545890808105,[1.469],"[0.989, 3.196]",1,2
29,98,0.0,[],[],0,0
89,9,0.8626304268836975,[0.23],[0.714],1,1
86,59,4.058091640472412,[0.596],"[0.649, 2.994]",1,2
26,72,3.257969856262207,[0.841],"[0.877, 1.917]",1,2
31,10,5.23958683013916,[0.604],"[0.153, 2.03]",1,2
73,79,1.9595423936843872,[0.365],"[0.334, 4.576]",1,2
91,2,5.05592155456543,[0.372],"[0.877, 4.034]",1,2
60,82,0.9632694721221924,[1.374],[1.254],1,1
33,20,0.0,[],[],0,0
91,3,4.2582807540893555,[0.594],"[0.709, 3.44]",1,2
73,50,3.42252779006958,[0.47],"[0.29, 2.641]",1,2
89,34,1.397326111793518,[2.176],"[1.872, 9.357]",1,2
36,30,0.0,[],[],0,0
5,88,2.7358896732330322,[0.392],"[0.41, 3.863]",1,2
54,92,1.2867721319198608,[1.877],"[1.085, 5.302]",1,2
30,42,1.9090871810913086,[0.396],"[0.542, 5.297]",1,2
15,63,3.507465362548828,[0.473],"[0.321, 2.768]",1,2
18,12,4.0928802490234375,[0.611],"[0.37, 2.936]",1,2
69,7,5.810257434844971,[0.64],"[0.172, 1.932]",1,2
77,63,5.275686264038086,[0.662],"[0.23, 2.408]",1,2
49,42,0.0,[],[],0,0
85,86,0.0,[],[],0,0
78,5,2.8801584243774414,[1.522],"[1.008, 8.956]",1,2
95,18,0.0,[],[],0,0
51,3,5.9270830154418945,[0.82],"[0.516, 2.675]",1,2
77,21,5.107210159301758,[0.669],"[0.676, 2.821]",1,2
19,32,1.1809086799621582,[1.803],"[1.801, 8.457]",1,2
47,44,3.3784611225128174,[0.615],"[0.595, 3.678]",1,2
12,83,0.0,[],[],0,0
17,6,1.5429160594940186,[],"[1.844, 6.527]",0,2
48,93,0.0,[],[],0,0
22,2,0.0,[],[],0,0
33,61,1.4038312435150146,[1.176],"[0.568, 4.835]",1,2
62,16,0.0,[],[],0,0
47,18,4.213161945343018,[1.414],"[1.081, 4.021]",1,2
25,43,1.5243301391601562,[0.197],"[0.439, 4.304]",1,2
46,52,0.0,[],[],0,0
21,5,1.971627950668335,[1.829],"[1.089, 7.59]",1,2
99,97,0.0,[],[],0,0
66,9,1.762785792350769,[0.419],"[0.593, 5.378]",1,2
74,14,0.0,[],[],0,0
59,99,4.435911178588867,[0.514],"[0.281, 1.996]",1,2
9,3,0.0,[],[],0,0
81,64,1.4986193180084229,[0.438],"[0.771, 5.198]",1,2
69,86,3.1254143714904785,[1.695],"[1.129, 4.717]",1,2
48,18,0.0,[],[],0,0
51,76,5.747112274169922,[0.787],"[0.575, 2.573]",1,2
79,58,0.0,[],[],0,0
55,6,1.2236480712890625,[],"[1.372, 4.685]",0,2
88,49,1.4740874767303467,[1.233],"[0.422, 5.263]",1,2
46,18,0.0,[],[],0,0
63,67,0.0,[],[],0,0
83,45,1.0134172439575195,[],"[0.249, 6.921]",0,2
56,72,2.97536563873291,[1.961],"[0.821, 3.364]",1,2
53,26,4.543961524963379,[0.582],"[0.338, 2.473]",1,2
92,84,0.0,[],[],0,0
79,23,3.175891876220703,[0.315],"[0.411, 1.99]",1,2
69,58,2.585081100463867,[0.611],"[0.859, 4.888]",1,2
11,12,3.2605128288269043,[0.533],"[0.434, 3.223]",1,2
31,9,2.142080307006836,[0.157],"[0.522, 4.537]",1,2
59,14,1.5149449110031128,[],[3.836],0,1
82,13,1.375335693359375,[0.915],"[0.635, 7.807]",1,2
86,64,3.895643949508667,[0.518],"[0.416, 2.9]",1,2
54,0,0.0,[],[],0,0
72,17,1.737731695175171,[1.853],"[1.535, 5.908]",1,2
91,84,4.975510120391846,[0.452],"[0.868, 2.797]",1,2
6,28,1.4649343490600586,[4.373],[0.531],1,1
83,24,4.139404296875,[0.535],"[0.211, 1.957]",1,2
0,35,2.5481927394866943,[0.509],"[0.507, 4.434]",1,2
73,5,2.0887012481689453,[1.92],"[1.123, 9.14]",1,2
63,53,0.0,[],[],0,0
90,67,0.0,[],[],0,0
9,74,3.9748473167419434,[0.626],"[0.175, 2.078]",1,2
65,6,0.4085734486579895,[3.915],[1.68],1,1
83,91,0.0,[],[],0,0
63,60,0.0,[],[],0,0
66,40,2.7950804233551025,[1.388],"[1.17, 5.707]",1,2
41,29,3.1459269523620605,[0.522],"[0.535, 1.864]",1,2
87,30,0.0,[],[],0,0
82,86,2.0458178520202637,[1.904],"[1.241, 6.541]",1,2
15,80,3.9038374423980713,[0.63],"[0.144, 2.619]",1,2
41,71,0.0,[],[],0,0
5,80,4.139204502105713,[0.428],"[0.286, 2.444]",1,2
42,3,0.0,[],[],0,0
51,88,5.130295753479004,[0.634],"[0.33, 2.523]",1,2
13,47,0.7570138573646545,[2.736],[1.995],1,1
69,32,3.0532116889953613,[0.459],"[0.841, 4.121]",1,2
68,90,4.076178550720215,[0.557],"[0.333, 2.88]",1,2
18,67,4.130140781402588,[0.554],"[0.645, 3.293]",1,2
89,5,1.1864087581634521,[1.891],[1.631],1,1
58,43,2.637302875518799,[0.454],"[0.324, 3.164]",1,2
86,12,4.051058769226074,[0.613],"[0.39, 2.838]",1,2
90,48,0.0,[],[],0,0
94,75,3.9297502040863037,[0.391],"[0.269, 1.852]",1,2
59,25,1.4540337324142456,[0.409],"[0.422, 6.044]",1,2
61,37,0.0,[],[],0,0
94,19,2.135043144226074,[0.189],"[0.672, 3.185]",1,2
54,39,0.0,[],[],0,0
89,45,1.8277029991149902,[0.362],"[0.352, 4.501]",1,2
53,83,2.9723641872406006,[0.692],"[0.432, 3.899]",1,2
97,61,1.8665217161178589,[0.201],"[0.346, 3.74]",1,2
41,11,0.0,[],[],0,0
1,33,2.742386817932129,[0.664],"[0.291, 3.947]",1,2
39,39,0.715872585773468,[],[],0,0
15,10,5.251331329345703,[0.68],"[0.148, 2.071]",1,2
91,34,5.50969123840332,[0.644],"[0.095, 0.684]",1,2
30,49,3.4236483573913574,[0.492],"[0.467, 2.835]",1,2
12,0,0.0,[],[],0,0
32,9,1.774401068687439,[0.512],"[0.57, 5.461]",1,2
83,15,0.0,[],[],0,0
65,42,0.0,[],[],0,0
44,81,1.6308438777923584,[1.469],"[0.735, 6.662]",1,2
32,62,4.876058578491211,[0.546],"[0.259, 1.998]",1,2
41,23,2.7792115211486816,[0.579],"[0.636, 2.014]",1,2
3,94,1.4376838207244873,[0.403],"[0.528, 7.372]",1,2
25,73,0.0,[],[],0,0
87,77,0.0,[],[],0,0
28,60,1.8930895328521729,[0.589],"[0.844, 6.342]",1,2
8,28,3.524958610534668,[0.202],"[0.889, 3.062]",1,2
26,94,0.0,[],[],0,0
84,26,3.911395311355591,[0.53],"[0.358, 2.688]",1,2
36,61,1.3080124855041504,[0.483],"[0.882, 4.109]",1,2
42,75,3.8468222618103027,[0.559],"[0.269, 2.053]",1,2
21,33,2.2212798595428467,[0.439],"[0.341, 4.425]",1,2
77,70,8.717357635498047,[1.174],"[1.254, 3.216]",1,2
23,51,0.0,[],[],0,0
93,34,2.7057301998138428,[1.418],"[1.285, 5.001]",1,2
81,76,1.1015386581420898,[1.882],[1.344],1,1
91,17,4.41621732711792,[0.704],"[0.568, 3.121]",1,2
85,54,3.6504931449890137,[0.406],"[0.226, 2.021]",1,2
68,53,4.954965591430664,[],"[0.95, 6.105]",0,2
59,48,1.3665779829025269,[0.314],"[0.585, 6.457]",1,2
84,14,2.9752862453460693,[0.848],"[0.725, 4.32]",1,2
60,97,0.8602993488311768,[0.019],"[0.754, 9.411]",1,2
50,70,0.0,[],[],0,0
18,8,4.918957710266113,[0.632],"[0.935, 3.082]",1,2
45,21,0.0,[],[],0,0
57,73,0.0,[],[],0,0
99,19,1.311926245689392,[2.548],"[1.349, 5.999]",1,2
44,23,3.8161962032318115,[0.597],"[0.306, 2.131]",1,2
98,69,2.276865243911743,[1.932],"[1.07, 6.0]",1,2
68,64,4.0207037925720215,[0.55],"[0.392, 3.025]",1,2
64,30,0.0,[],[],0,0
60,10,4.166901111602783,[0.545],"[0.197, 2.029]",1,2
18,66,4.286431312561035,[0.644],"[0.728, 3.382]",1,2
67,97,1.1937499046325684,[0.789],"[0.672, 7.401]",1,2
80,59,0.0,[],[],0,0
28,73,2.010629653930664,[2.818],"[0.501, 4.895]",1,2
54,35,0.0,[],[],0,0
89,19,2.9085919857025146,[0.636],"[0.598, 3.202]",1,2
92,62,2.922147274017334,[0.571],"[0.526, 2.188]",1,2
98,13,1.5514706373214722,[0.491],"[0.677, 6.718]",1,2
45,17,0.0,[],[],0,0
99,32,0.0,[],[],0,0
69,48,2.5501577854156494,[0.488],"[0.373, 4.1]",1,2
24,48,0.0,[],[],0,0
53,37,4.0189313888549805,[0.763],"[0.791, 3.148]",1,2
36,94,0.0,[],[],0,0
34,38,5.334392547607422,[0.591],"[0.68, 2.443]",1,2
92,47,0.0,[],[],0,0
93,62,4.907205581665039,[0.554],"[0.25, 2.059]",1,2
61,42,0.0,[],[],0,0
65,96,0.5300508141517639,[],[0.225],0,1
66,21,2.1275312900543213,[1.377],"[0.949, 3.265]",1,2
97,63,1.7205240726470947,[0.232],"[0.293, 4.105]",1,2
49,57,1.7111506462097168,[],[],0,0
87,65,0.0,[],[],0,0
98,53,2.401735782623291,[1.529],"[1.207, 5.48]",1,2
68,16,4.340720176696777,[0.64],"[0.798, 3.579]",1,2
83,26,1.7474550008773804,[0.359],"[0.301, 4.352]",1,2
97,95,3.56146240234375,[0.369],"[0.248, 2.01]",1,2
76,27,1.4488303661346436,[0.065],"[0.312, 6.373]",1,2
30,21,2.207059860229492,[],[],0,0
52,2,0.0,[],[],0,0
62,64,0.0,[],[],0,0
20,47,0.0,[],[],0,0
86,38,4.952188491821289,[0.643],"[0.687, 2.593]",1,2
2,2,4.034297943115234,[],[],0,0
22,28,0.0,[],[],0,0
16,51,2.396571159362793,[2.238],"[1.662, 6.977]",1,2
4,3,0.0,[],[],0,0
16,83,1.542488694190979,[0.443],"[0.555, 5.916]",1,2
25,34,0.0,[],[],0,0
41,58,0.0,[],[],0,0
52,6,0.0,[],[],0,0
34,33,4.301147937774658,[0.475],"[0.444, 2.654]",1,2
4,89,0.0,[],[],0,0
49,30,0.5820267200469971,[3.332],[2.562],1,1
42,89,0.0,[],[],0,0
62,95,2.3941831588745117,[],[0.174],0,1
3,12,2.127748489379883,[0.426],"[0.401, 4.254]",1,2
44,27,0.9584290385246277,[0.295],"[0.448, 8.802]",1,2
41,34,0.0,[],[],0,0
49,38,1.1188302040100098,[2.163],"[1.345, 8.115]",1,2
59,12,1.8485068082809448,[0.216],"[0.511, 4.536]",1,2
80,39,0.0,[],[],0,0
53,31,3.8418467044830322,[0.741],"[0.882, 3.412]",1,2
73,87,2.2318177223205566,[0.347],"[0.357, 4.076]",1,2
29,34,0.0,[],[],0,0
11,1,3.289789915084839,[],"[1.012, 2.715]",0,2
92,93,0.0,[],[],0,0
4,59,0.0,[],[],0,0
0,98,3.0983009338378906,[0.646],"[0.674, 3.765]",1,2
42,30,0.5690194964408875,[2.316],[1.524],1,1
85,65,0.4985176622867584,[],[0.502],0,1
65,73,0.0,[],[],0,0
22,85,0.0,[],[],0,0
78,94,2.306683301925659,[0.79],"[0.477, 5.041]",1,2
60,7,4.619880676269531,[0.591],"[0.218, 1.943]",1,2
60,8,1.3687632083892822,[1.939],"[1.408, 9.607]",1,2
20,7,3.5002317428588867,[0.406],"[0.347, 1.791]",1,2
47,46,3.8449997901916504,[0.669],"[0.349, 2.995]",1,2
12,17,0.0,[],[],0,0
72,7,4.294530391693115,[0.728],"[0.671, 1.744]",1,2
55,38,2.138777256011963,[0.895],"[0.828, 5.095]",1,2
52,94,0.0,[],[],0,0
21,70,2.778960704803467,[1.942],"[2.153, 6.577]",1,2
21,29,4.935983657836914,[0.606],"[0.176, 2.039]",1,2
26,53,0.0,[],[],0,0
27,30,0.0,[],[],0,0
83,92,2.015688419342041,[0.473],"[0.322, 3.769]",1,2
96,71,0.0,[],[],0,0
24,32,0.0,[],[],0,0
87,96,0.0,[],[],0,0
75,46,0.5661228895187378,[3.881],[2.475],1,1
19,66,1.062860131263733,[2.546],"[1.749, 9.965]",1,2
34,68,5.529059410095215,[0.84],"[0.972, 1.636]",1,2
73,14,2.0995209217071533,[0.763],"[0.789, 4.794]",1,2
84,54,5.500368118286133,[0.595],"[0.206, 1.978]",1,2
62,62,2.433004379272461,[],[],0,0
48,91,0.0,[],[],0,0
47,30,4.123148441314697,[0.765],"[0.706, 3.31]",1,2
75,56,1.7359843254089355,[],[],0,0
57,37,0.0,[],[],0,0
6,78,1.4572722911834717,[1.301],"[1.48, 7.319]",1,2
84,57,3.996615409851074,[0.474],"[0.359, 2.513]",1,2
6,0,1.3107941150665283,[1.703],"[1.669, 9.199]",1,2
76,63,2.4617648124694824,[0.563],"[0.261, 3.663]",1,2
94,28,0.0,[],[],0,0
37,78,1.8360687494277954,[1.651],"[1.28, 6.292]",1,2
35,40,0.7772955298423767,[3.232],[1.792],1,1
21,41,2.890678644180298,[0.517],"[0.291, 3.264]",1,2
30,90,2.5013320446014404,[0.498],"[0.422, 3.892]",1,2
40,41,4.330889701843262,[0.616],"[0.349, 2.602]",1,2
20,28,0.0,[],[],0,0
30,61,3.349118947982788,[0.569],"[0.369, 2.972]",1,2
31,97,2.2665209770202637,[0.419],"[0.475, 4.672]",1,2
81,66,1.2060389518737793,[2.009],"[1.647, 9.449]",1,2
67,68,1.667919635772705,[2.176],"[1.431, 9.184]",1,2
29,50,0.9783129096031189,[2.901],"[1.56, 7.514]",1,2
32,1,2.3503174781799316,[1.318],"[1.036, 6.024]",1,2
82,96,1.914346694946289,[0.411],"[0.39, 5.246]",1,2
27,71,0.0,[],[],0,0
47,24,6.3296942710876465,[0.619],"[0.232, 1.866]",1,2
88,22,2.2304158210754395,[0.544],"[0.307, 3.139]",1,2
5,56,4.877022743225098,[0.467],"[0.313, 2.129]",1,2
44,82,0.6698259711265564,[2.279],[1.752],1,1
4,40,0.0,[],[],0,0
50,58,0.0,[],[],0,0
14,90,1.7372604608535767,[0.392],"[0.44, 4.9]",1,2
87,8,0.0,[],[],0,0
77,24,7.213705062866211,[0.593],"[0.154, 1.764]",1,2
28,65,2.1233713626861572,[0.279],"[0.567, 4.567]",1,2
76,76,1.249645471572876,[],[],0,0
54,95,2.4047324657440186,[0.03],[1.212],1,1
54,16,0.0,[],[],0,0
76,57,2.786499500274658,[0.379],"[0.341, 3.015]",1,2
77,20,4.350079536437988,[0.627],"[0.298, 2.897]",1,2
14,56,3.6239192485809326,[0.433],"[0.348, 2.317]",1,2
18,15,4.307192802429199,[0.583],"[0.87, 4.095]",1,2
86,81,4.679291725158691,[0.558],"[0.633, 2.601]",1,2
83,98,0.0,[],[],0,0
60,51,1.0327990055084229,[3.301],[2.999],1,1
39,47,1.0376864671707153,[2.077],[1.82],1,1
38,40,2.1467061042785645,[1.725],"[1.562, 6.438]",1,2
96,23,3.1464786529541016,[0.457],"[0.404, 2.061]",1,2
8,14,3.4310081005096436,[0.682],"[0.752, 3.567]",1,2
24,92,1.1813044548034668,[1.955],"[1.464, 5.6]",1,2
