d1,d2,lower_bound,upper_bound,midpoint,swap_zone_width,failure_reason
11,63,0.0,0.318,0.159,0.318,
5,40,3.31,10.0,6.655,6.6899999999999995,
76,79,,,,,no_o1_crossover
16,70,1.585,10.0,5.7925,8.415,
41,43,,,,,no_o1_crossover
25,17,,,,,no_o1_crossover
50,47,,,,,no_o1_crossover
23,21,,,,,no_o1_crossover
40,8,,,,,no_o1_crossover
83,87,,,,,no_o2_crossover_in_bounds
70,56,0.0,0.413,0.2065,0.413,
35,34,,,,,no_o2_crossover_in_bounds
94,32,,,,,no_o2_crossover_in_bounds
12,35,,,,,no_o1_crossover
14,36,0.0,0.365,0.1825,0.365,
97,99,0.0,0.276,0.138,0.276,
4,99,,,,,no_o1_crossover
29,52,,,,,no_o1_crossover
24,80,2.42,10.0,6.21,7.58,
22,14,,,,,no_o1_crossover
82,51,1.672,10.0,5.836,8.328,
17,63,0.0,0.33,0.165,0.33,
11,35,,,,,no_o2_crossover_in_bounds
53,47,,,,,no_o2_crossover_in_bounds
79,42,,,,,no_o1_crossover
67,72,0.0,0.576,0.288,0.576,
53,45,0.0,0.308,0.154,0.308,
54,25,,,,,no_o1_crossover
2,47,0.0,0.881,0.4405,0.881,
89,44,,,,,no_o2_crossover_in_bounds
76,77,,,,,no_o2_crossover_in_bounds
59,68,1.78,8.297,5.0385,6.517,
90,26,,,,,no_o1_crossover
94,44,,,,,no_o1_crossover
35,51,,,,,no_o1_crossover
19,85,1.88,9.741,5.810499999999999,7.861,
12,97,,,,,no_o1_crossover
31,30,,,,,no_o2_crossover_in_bounds
48,85,,,,,no_o1_crossover
15,15,,,,,no_o1_crossover
34,51,2.142,10.0,6.071,7.8580000000000005,
28,2,1.614,10.0,5.807,8.386,
70,38,,,,,no_o2_crossover_in_bounds
23,16,,,,,no_o1_crossover
77,69,,,,,no_o2_crossover_in_bounds
6,73,1.244,7.843,4.5435,6.599,
15,1,,,,,no_o2_crossover_in_bounds
12,4,0.0,0.501,0.2505,0.501,
88,25,,,,,no_o1_crossover
11,0,1.931,6.01,3.9705,4.079,
82,92,0.0,0.311,0.1555,0.311,
40,73,,,,,no_o2_crossover_in_bounds
69,18,1.645,10.0,5.8225,8.355,
85,88,,,,,no_o1_crossover
48,44,,,,,no_o1_crossover
25,88,,,,,no_o1_crossover
45,43,,,,,no_o2_crossover_in_bounds
29,61,3.478,9.196,6.337,5.718,
93,95,0.0,0.24,0.12,0.24,
60,6,1.514,3.003,2.2585,1.489,
11,22,0.0,0.263,0.1315,0.263,
9,15,,,,,no_o1_crossover
84,34,1.065,10.0,5.5325,8.935,
91,77,1.469,10.0,5.7345,8.531,
29,98,,,,,no_o1_crossover
89,9,,,,,no_o2_crossover_in_bounds
86,59,,,,,no_o2_crossover_in_bounds
26,72,,,,,no_o2_crossover_in_bounds
31,10,0.0,0.153,0.0765,0.153,
73,79,0.0,0.334,0.167,0.334,
91,2,,,,,no_o2_crossover_in_bounds
60,82,,,,,no_o2_crossover_in_bounds
33,20,,,,,no_o1_crossover
91,3,,,,,no_o2_crossover_in_bounds
73,50,0.0,0.29,0.145,0.29,
89,34,2.176,9.357,5.7665,7.180999999999999,
36,30,,,,,no_o1_crossover
5,88,,,,,no_o2_crossover_in_bounds
54,92,1.877,10.0,5.9385,8.123,
30,42,,,,,no_o2_crossover_in_bounds
15,63,0.0,0.321,0.1605,0.321,
18,12,0.0,0.37,0.185,0.37,
69,7,0.0,0.172,0.086,0.172,
77,63,0.0,0.23,0.115,0.23,
49,42,,,,,no_o1_crossover
85,86,,,,,no_o1_crossover
78,5,1.522,8.956,5.239,7.433999999999999,
95,18,,,,,no_o1_crossover
51,3,0.0,0.517,0.2585,0.517,
77,21,,,,,no_o2_crossover_in_bounds
19,32,1.803,8.458,5.1305,6.655,
47,44,0.0,0.595,0.2975,0.595,
12,83,,,,,no_o1_crossover
17,6,,,,,no_o1_crossover
48,93,,,,,no_o1_crossover
22,2,,,,,no_o1_crossover
33,61,0.0,0.567,0.2835,0.567,
62,16,,,,,no_o1_crossover
47,18,1.414,10.0,5.707,8.586,
25,43,,,,,no_o2_crossover_in_bounds
46,52,,,,,no_o1_crossover
21,5,1.829,7.59,4.7095,5.761,
99,97,,,,,no_o1_crossover
66,9,,,,,no_o2_crossover_in_bounds
74,14,,,,,no_o1_crossover
59,99,0.0,0.281,0.1405,0.281,
9,3,,,,,no_o1_crossover
81,64,,,,,no_o2_crossover_in_bounds
69,86,1.695,10.0,5.8475,8.305,
48,18,,,,,no_o1_crossover
51,76,0.0,0.575,0.2875,0.575,
79,58,,,,,no_o1_crossover
55,6,,,,,no_o1_crossover
88,49,0.0,0.422,0.211,0.422,
46,18,,,,,no_o1_crossover
63,67,,,,,no_o1_crossover
83,45,,,,,no_o1_crossover
56,72,1.962,10.0,5.981,8.038,
53,26,0.0,0.338,0.169,0.338,
92,84,,,,,no_o1_crossover
79,23,,,,,no_o2_crossover_in_bounds
69,58,,,,,no_o2_crossover_in_bounds
11,12,0.0,0.434,0.217,0.434,
31,9,,,,,no_o2_crossover_in_bounds
59,14,,,,,no_o1_crossover
82,13,0.0,0.635,0.3175,0.635,
86,64,0.0,0.416,0.208,0.416,
54,0,,,,,no_o1_crossover
72,17,1.853,10.0,5.9265,8.147,
91,84,,,,,no_o2_crossover_in_bounds
6,28,,,,,no_o2_crossover_in_bounds
83,24,0.0,0.211,0.1055,0.211,
0,35,0.0,0.507,0.2535,0.507,
73,5,1.92,9.14,5.53,7.220000000000001,
63,53,,,,,no_o1_crossover
90,67,,,,,no_o1_crossover
9,74,0.0,0.175,0.0875,0.175,
65,6,,,,,no_o2_crossover_in_bounds
83,91,,,,,no_o1_crossover
63,60,,,,,no_o1_crossover
66,40,1.388,10.0,5.694,8.612,
41,29,,,,,no_o2_crossover_in_bounds
87,30,,,,,no_o1_crossover
82,86,1.904,6.541,4.2225,4.6370000000000005,
15,80,0.0,0.144,0.072,0.144,
41,71,,,,,no_o1_crossover
5,80,0.0,0.287,0.1435,0.287,
42,3,,,,,no_o1_crossover
51,88,0.0,0.33,0.165,0.33,
13,47,,,,,no_o2_crossover_in_bounds
69,32,,,,,no_o2_crossover_in_bounds
68,90,0.0,0.333,0.1665,0.333,
18,67,,,,,no_o2_crossover_in_bounds
89,5,,,,,no_o2_crossover_in_bounds
58,43,0.0,0.324,0.162,0.324,
86,12,0.0,0.39,0.195,0.39,
90,48,,,,,no_o1_crossover
94,75,0.0,0.269,0.1345,0.269,
59,25,,,,,no_o2_crossover_in_bounds
61,37,,,,,no_o1_crossover
94,19,,,,,no_o2_crossover_in_bounds
54,39,,,,,no_o1_crossover
89,45,0.0,0.352,0.176,0.352,
53,83,0.0,0.431,0.2155,0.431,
97,61,,,,,no_o2_crossover_in_bounds
41,11,,,,,no_o1_crossover
1,33,0.0,0.291,0.1455,0.291,
39,39,,,,,no_o1_crossover
15,10,0.0,0.149,0.0745,0.149,
91,34,0.644,10.0,5.322,9.356,
30,49,0.0,0.467,0.2335,0.467,
12,0,,,,,no_o1_crossover
32,9,,,,,no_o2_crossover_in_bounds
83,15,,,,,no_o1_crossover
65,42,,,,,no_o1_crossover
44,81,0.0,0.735,0.3675,0.735,
32,62,0.0,0.259,0.1295,0.259,
41,23,,,,,no_o2_crossover_in_bounds
3,94,,,,,no_o2_crossover_in_bounds
25,73,,,,,no_o1_crossover
87,77,,,,,no_o1_crossover
28,60,,,,,no_o2_crossover_in_bounds
8,28,,,,,no_o2_crossover_in_bounds
26,94,,,,,no_o1_crossover
84,26,0.0,0.358,0.179,0.358,
36,61,,,,,no_o2_crossover_in_bounds
42,75,0.0,0.269,0.1345,0.269,
21,33,0.0,0.341,0.1705,0.341,
77,70,1.174,10.0,5.587,8.826,
23,51,,,,,no_o1_crossover
93,34,1.419,10.0,5.7095,8.581,
81,76,,,,,no_o2_crossover_in_bounds
91,17,0.0,0.568,0.284,0.568,
85,54,0.0,0.226,0.113,0.226,
68,53,,,,,no_o1_crossover
59,48,,,,,no_o2_crossover_in_bounds
84,14,0.0,0.724,0.362,0.724,
60,97,,,,,no_o2_crossover_in_bounds
50,70,,,,,no_o1_crossover
18,8,,,,,no_o2_crossover_in_bounds
45,21,,,,,no_o1_crossover
57,73,,,,,no_o1_crossover
99,19,2.548,10.0,6.274,7.452,
44,23,0.0,0.306,0.153,0.306,
98,69,1.932,10.0,5.966,8.068,
68,64,0.0,0.392,0.196,0.392,
64,30,,,,,no_o1_crossover
60,10,0.0,0.197,0.0985,0.197,
18,66,,,,,no_o2_crossover_in_bounds
67,97,0.0,0.672,0.336,0.672,
80,59,,,,,no_o1_crossover
28,73,2.819,10.0,6.4094999999999995,7.181,
54,35,,,,,no_o1_crossover
89,19,0.0,0.598,0.299,0.598,
92,62,0.0,0.526,0.263,0.526,
98,13,,,,,no_o2_crossover_in_bounds
45,17,,,,,no_o1_crossover
99,32,,,,,no_o1_crossover
69,48,0.0,0.373,0.1865,0.373,
24,48,,,,,no_o1_crossover
53,37,,,,,no_o2_crossover_in_bounds
36,94,,,,,no_o1_crossover
34,38,,,,,no_o2_crossover_in_bounds
92,47,,,,,no_o1_crossover
93,62,0.0,0.25,0.125,0.25,
61,42,,,,,no_o1_crossover
65,96,,,,,no_o1_crossover
66,21,0.0,0.949,0.4745,0.949,
97,63,,,,,no_o2_crossover_in_bounds
49,57,,,,,no_o1_crossover
87,65,,,,,no_o1_crossover
98,53,1.529,10.0,5.7645,8.471,
68,16,,,,,no_o2_crossover_in_bounds
83,26,0.0,0.301,0.1505,0.301,
97,95,0.0,0.248,0.124,0.248,
76,27,,,,,no_o2_crossover_in_bounds
30,21,,,,,no_o1_crossover
52,2,,,,,no_o1_crossover
62,64,,,,,no_o1_crossover
20,47,,,,,no_o1_crossover
86,38,,,,,no_o2_crossover_in_bounds
2,2,,,,,no_o1_crossover
22,28,,,,,no_o1_crossover
16,51,2.238,6.977,4.6075,4.739000000000001,
4,3,,,,,no_o1_crossover
16,83,,,,,no_o2_crossover_in_bounds
25,34,,,,,no_o1_crossover
41,58,,,,,no_o1_crossover
52,6,,,,,no_o1_crossover
34,33,0.0,0.444,0.222,0.444,
4,89,,,,,no_o1_crossover
49,30,,,,,no_o2_crossover_in_bounds
42,89,,,,,no_o1_crossover
62,95,,,,,no_o1_crossover
3,12,0.0,0.401,0.2005,0.401,
44,27,,,,,no_o2_crossover_in_bounds
41,34,,,,,no_o1_crossover
49,38,2.163,8.115,5.139,5.952,
59,12,,,,,no_o2_crossover_in_bounds
80,39,,,,,no_o1_crossover
53,31,,,,,no_o2_crossover_in_bounds
73,87,,,,,no_o2_crossover_in_bounds
29,34,,,,,no_o1_crossover
11,1,,,,,no_o1_crossover
92,93,,,,,no_o1_crossover
4,59,,,,,no_o1_crossover
0,98,,,,,no_o2_crossover_in_bounds
42,30,,,,,no_o2_crossover_in_bounds
85,65,,,,,no_o1_crossover
65,73,,,,,no_o1_crossover
22,85,,,,,no_o1_crossover
78,94,0.0,0.477,0.2385,0.477,
60,7,0.0,0.218,0.109,0.218,
60,8,1.939,9.607,5.773,7.667999999999999,
20,7,0.0,0.347,0.1735,0.347,
47,46,0.0,0.349,0.1745,0.349,
12,17,,,,,no_o1_crossover
72,7,0.0,0.671,0.3355,0.671,
55,38,0.0,0.828,0.414,0.828,
52,94,,,,,no_o1_crossover
21,70,1.942,10.0,5.971,8.058,
21,29,0.0,0.176,0.088,0.176,
26,53,,,,,no_o1_crossover
27,30,,,,,no_o1_crossover
83,92,0.0,0.322,0.161,0.322,
96,71,,,,,no_o1_crossover
24,32,,,,,no_o1_crossover
87,96,,,,,no_o1_crossover
75,46,,,,,no_o2_crossover_in_bounds
19,66,2.546,9.965,6.2555,7.4190000000000005,
34,68,,,,,no_o2_crossover_in_bounds
73,14,,,,,no_o2_crossover_in_bounds
84,54,0.0,0.206,0.103,0.206,
62,62,,,,,no_o1_crossover
48,91,,,,,no_o1_crossover
47,30,0.0,0.706,0.353,0.706,
75,56,,,,,no_o1_crossover
57,37,,,,,no_o1_crossover
6,78,1.479,7.319,4.399,5.84,
84,57,0.0,0.359,0.1795,0.359,
6,0,1.703,9.199,5.451,7.4959999999999996,
76,63,0.0,0.261,0.1305,0.261,
94,28,,,,,no_o1_crossover
37,78,1.651,6.292,3.9715,4.641,
35,40,,,,,no_o2_crossover_in_bounds
21,41,0.0,0.291,0.1455,0.291,
30,90,0.0,0.422,0.211,0.422,
40,41,0.0,0.349,0.1745,0.349,
20,28,,,,,no_o1_crossover
30,61,0.0,0.369,0.1845,0.369,
31,97,,,,,no_o2_crossover_in_bounds
81,66,2.008,9.449,5.7285,7.441,
67,68,2.176,9.184,5.68,7.007999999999999,
29,50,2.901,7.514,5.2075,4.613,
32,1,1.319,10.0,5.6594999999999995,8.681000000000001,
82,96,0.0,0.39,0.195,0.39,
27,71,,,,,no_o1_crossover
47,24,0.0,0.232,0.116,0.232,
88,22,0.0,0.307,0.1535,0.307,
5,56,0.0,0.313,0.1565,0.313,
44,82,,,,,no_o2_crossover_in_bounds
4,40,,,,,no_o1_crossover
50,58,,,,,no_o1_crossover
14,90,,,,,no_o2_crossover_in_bounds
87,8,,,,,no_o1_crossover
77,24,0.0,0.154,0.077,0.154,
28,65,,,,,no_o2_crossover_in_bounds
76,76,,,,,no_o1_crossover
54,95,,,,,no_o2_crossover_in_bounds
54,16,,,,,no_o1_crossover
76,57,0.0,0.341,0.1705,0.341,
77,20,0.0,0.298,0.149,0.298,
14,56,0.0,0.348,0.174,0.348,
18,15,,,,,no_o2_crossover_in_bounds
86,81,,,,,no_o2_crossover_in_bounds
83,98,,,,,no_o1_crossover
60,51,,,,,no_o2_crossover_in_bounds
39,47,,,,,no_o2_crossover_in_bounds
38,40,1.725,10.0,5.8625,8.275,
96,23,0.0,0.404,0.202,0.404,
8,14,,,,,no_o2_crossover_in_bounds
24,92,1.955,10.0,5.9775,8.045,
9,80,0.0,0.229,0.1145,0.229,
68,8,,,,,no_o2_crossover_in_bounds
54,83,,,,,no_o1_crossover
45,91,,,,,no_o1_crossover
83,72,0.0,0.573,0.2865,0.573,
1,49,0.0,0.398,0.199,0.398,
61,86,,,,,no_o1_crossover
47,26,0.0,0.36,0.18,0.36,
0,7,0.0,0.194,0.097,0.194,
94,76,,,,,no_o1_crossover
68,68,,,,,no_o1_crossover
38,63,0.0,0.517,0.2585,0.517,
15,42,,,,,no_o2_crossover_in_bounds
0,41,0.0,0.303,0.1515,0.303,
40,88,0.0,0.47,0.235,0.47,
41,35,,,,,no_o1_crossover
45,93,,,,,no_o1_crossover
26,30,,,,,no_o1_crossover
40,89,,,,,no_o2_crossover_in_bounds
77,97,0.0,0.413,0.2065,0.413,
14,79,,,,,no_o2_crossover_in_bounds
10,25,,,,,no_o1_crossover
57,61,,,,,no_o1_crossover
54,60,,,,,no_o1_crossover
35,2,,,,,no_o2_crossover_in_bounds
82,5,1.292,6.786,4.039,5.494,
59,42,,,,,no_o1_crossover
42,82,,,,,no_o1_crossover
15,44,0.0,0.536,0.268,0.536,
53,44,,,,,no_o2_crossover_in_bounds
74,53,,,,,no_o1_crossover
84,46,0.0,0.352,0.176,0.352,
10,19,3.342,7.802,5.572,4.459999999999999,
21,23,0.0,0.299,0.1495,0.299,
65,47,,,,,no_o2_crossover_in_bounds
71,66,,,,,no_o2_crossover_in_bounds
95,87,,,,,no_o1_crossover
67,54,0.0,0.224,0.112,0.224,
59,94,0.0,0.637,0.3185,0.637,
68,87,0.0,0.359,0.1795,0.359,
96,49,,,,,no_o1_crossover
93,94,,,,,no_o2_crossover_in_bounds
9,59,,,,,no_o2_crossover_in_bounds
46,77,,,,,no_o1_crossover
78,41,0.0,0.239,0.1195,0.239,
2,21,,,,,no_o2_crossover_in_bounds
62,52,,,,,no_o1_crossover
85,87,0.0,0.337,0.1685,0.337,
3,11,1.344,6.458,3.9010000000000002,5.114,
53,54,0.0,0.205,0.1025,0.205,
0,46,0.0,0.333,0.1665,0.333,
49,73,,,,,no_o1_crossover
33,17,,,,,no_o1_crossover
81,7,0.0,0.349,0.1745,0.349,
65,94,,,,,no_o1_crossover
65,59,,,,,no_o2_crossover_in_bounds
60,45,0.0,0.311,0.1555,0.311,
64,47,,,,,no_o1_crossover
28,53,1.463,10.0,5.7315000000000005,8.536999999999999,
6,36,,,,,no_o2_crossover_in_bounds
10,1,,,,,no_o1_crossover
76,7,0.0,0.22,0.11,0.22,
44,85,,,,,no_o2_crossover_in_bounds
93,69,1.148,10.0,5.574,8.852,
83,62,0.0,0.206,0.103,0.206,
22,9,,,,,no_o1_crossover
63,77,,,,,no_o1_crossover
9,90,,,,,no_o1_crossover
24,44,,,,,no_o1_crossover
16,79,0.0,0.384,0.192,0.384,
73,20,0.0,0.278,0.139,0.278,
86,83,0.0,0.404,0.202,0.404,
19,4,,,,,no_o2_crossover_in_bounds
64,72,0.0,0.64,0.32,0.64,
70,45,0.0,0.51,0.255,0.51,
35,7,0.0,0.248,0.124,0.248,
82,65,,,,,no_o2_crossover_in_bounds
47,19,0.0,0.479,0.2395,0.479,
3,50,0.0,0.191,0.0955,0.191,
80,29,0.0,0.538,0.269,0.538,
2,77,1.443,10.0,5.7215,8.557,
52,76,,,,,no_o1_crossover
58,64,0.0,0.308,0.154,0.308,
54,40,,,,,no_o1_crossover
2,29,0.0,0.207,0.1035,0.207,
57,42,,,,,no_o1_crossover
21,38,0.0,0.685,0.3425,0.685,
8,54,0.0,0.227,0.1135,0.227,
19,58,2.008,9.858,5.933,7.8500000000000005,
55,5,,,,,no_o2_crossover_in_bounds
76,32,2.083,7.395,4.739,5.311999999999999,
63,64,,,,,no_o1_crossover
28,92,0.0,0.334,0.167,0.334,
59,43,,,,,no_o2_crossover_in_bounds
28,22,0.0,0.265,0.1325,0.265,
6,11,2.221,7.72,4.9704999999999995,5.499,
13,37,,,,,no_o2_crossover_in_bounds
33,91,,,,,no_o1_crossover
74,35,,,,,no_o1_crossover
99,84,,,,,no_o1_crossover
58,4,0.0,0.256,0.128,0.256,
30,93,,,,,no_o1_crossover
67,48,0.0,0.435,0.2175,0.435,
31,1,,,,,no_o1_crossover
55,10,0.0,0.177,0.0885,0.177,
24,1,,,,,no_o1_crossover
20,3,,,,,no_o1_crossover
57,48,,,,,no_o1_crossover
1,42,,,,,no_o2_crossover_in_bounds
37,81,0.0,0.741,0.3705,0.741,
52,40,,,,,no_o1_crossover
67,1,1.565,8.837,5.201,7.272,
56,69,,,,,no_o1_crossover
87,66,,,,,no_o1_crossover
1,73,,,,,no_o1_crossover
42,36,,,,,no_o1_crossover
71,0,,,,,no_o2_crossover_in_bounds
65,0,,,,,no_o1_crossover
3,41,0.0,0.201,0.1005,0.201,
1,4,0.0,0.297,0.1485,0.297,
37,33,0.0,0.467,0.2335,0.467,
28,83,0.0,0.417,0.2085,0.417,
92,48,,,,,no_o1_crossover
65,86,,,,,no_o1_crossover
91,24,0.0,0.187,0.0935,0.187,
87,69,,,,,no_o1_crossover
34,53,,,,,no_o2_crossover_in_bounds
20,58,,,,,no_o1_crossover
71,12,0.0,0.349,0.1745,0.349,
22,19,1.913,10.0,5.9565,8.087,
8,12,0.0,0.422,0.211,0.422,
19,24,0.0,0.49,0.245,0.49,
54,11,,,,,no_o1_crossover
11,14,0.0,0.582,0.291,0.582,
24,97,,,,,no_o1_crossover
78,21,0.0,0.892,0.446,0.892,
24,30,,,,,no_o1_crossover
82,0,1.726,6.907,4.3165,5.181,
71,67,,,,,no_o2_crossover_in_bounds
49,76,,,,,no_o1_crossover
46,0,,,,,no_o1_crossover
94,74,0.0,0.182,0.091,0.182,
40,28,,,,,no_o2_crossover_in_bounds
68,48,0.0,0.426,0.213,0.426,
3,85,0.0,0.447,0.2235,0.447,
70,11,,,,,no_o2_crossover_in_bounds
7,17,,,,,no_o1_crossover
92,23,,,,,no_o2_crossover_in_bounds
66,29,0.0,0.174,0.087,0.174,
72,90,1.614,10.0,5.807,8.386,
67,35,,,,,no_o1_crossover
58,90,0.0,0.382,0.191,0.382,
82,24,0.0,0.181,0.0905,0.181,
69,60,,,,,no_o2_crossover_in_bounds
40,14,0.0,0.746,0.373,0.746,
12,14,,,,,no_o1_crossover
38,42,,,,,no_o1_crossover
74,78,,,,,no_o1_crossover
65,3,,,,,no_o1_crossover
79,19,,,,,no_o2_crossover_in_bounds
55,56,0.0,0.282,0.141,0.282,
48,26,0.0,0.343,0.1715,0.343,
28,7,0.0,0.226,0.113,0.226,
69,75,0.0,0.252,0.126,0.252,
45,51,,,,,no_o1_crossover
66,19,0.0,0.489,0.2445,0.489,
29,82,,,,,no_o1_crossover
17,57,,,,,no_o2_crossover_in_bounds
65,46,,,,,no_o2_crossover_in_bounds
94,88,,,,,no_o1_crossover
7,92,1.611,10.0,5.8055,8.389,
59,37,,,,,no_o1_crossover
6,25,,,,,no_o2_crossover_in_bounds
38,50,,,,,no_o2_crossover_in_bounds
21,28,,,,,no_o2_crossover_in_bounds
30,91,1.758,10.0,5.879,8.242,
11,58,,,,,no_o2_crossover_in_bounds
32,29,0.0,0.214,0.107,0.214,
16,61,0.0,0.335,0.1675,0.335,
67,44,,,,,no_o2_crossover_in_bounds
9,69,,,,,no_o1_crossover
27,54,0.0,0.311,0.1555,0.311,
25,64,,,,,no_o1_crossover
12,49,,,,,no_o2_crossover_in_bounds
69,85,0.0,0.494,0.247,0.494,
98,40,1.516,10.0,5.758,8.484,
60,60,,,,,no_o1_crossover
34,91,,,,,no_o1_crossover
4,88,,,,,no_o1_crossover
25,98,,,,,no_o1_crossover
13,17,,,,,no_o2_crossover_in_bounds
38,48,,,,,no_o2_crossover_in_bounds
1,38,0.0,0.693,0.3465,0.693,
99,88,,,,,no_o1_crossover
57,92,1.488,10.0,5.744,8.512,
19,78,,,,,no_o2_crossover_in_bounds
55,98,,,,,no_o2_crossover_in_bounds
73,59,,,,,no_o2_crossover_in_bounds
62,23,0.557,1.214,0.8855,0.6569999999999999,
28,56,0.0,0.325,0.1625,0.325,
52,78,,,,,no_o1_crossover
30,77,1.854,10.0,5.927,8.146,
81,70,,,,,no_o2_crossover_in_bounds
52,87,0.0,0.344,0.172,0.344,
50,61,1.187,10.0,5.5935,8.813,
84,4,0.0,0.301,0.1505,0.301,
71,86,,,,,no_o2_crossover_in_bounds
80,65,,,,,no_o1_crossover
58,37,,,,,no_o2_crossover
22,54,,,,,no_o2_crossover_in_bounds
85,1,,,,,no_o1_crossover
33,81,,,,,no_o2_crossover_in_bounds
15,38,,,,,no_o2_crossover_in_bounds
39,17,,,,,no_o2_crossover_in_bounds
4,9,,,,,no_o1_crossover
33,92,,,,,no_o2_crossover_in_bounds
65,62,0.0,0.265,0.1325,0.265,
39,72,0.0,0.522,0.261,0.522,
99,78,,,,,no_o1_crossover
33,12,0.0,0.45,0.225,0.45,
51,51,,,,,no_o1_crossover
21,19,0.0,0.507,0.2535,0.507,
41,90,,,,,no_o1_crossover
62,98,,,,,no_o1_crossover
33,41,0.0,0.344,0.172,0.344,
96,55,,,,,no_o1_crossover
73,60,,,,,no_o2_crossover_in_bounds
48,27,,,,,no_o1_crossover
52,63,,,,,no_o2_crossover_in_bounds
59,97,0.0,0.653,0.3265,0.653,
10,72,1.483,10.0,5.7415,8.517,
34,34,,,,,no_o1_crossover
91,13,,,,,no_o2_crossover_in_bounds
30,14,,,,,no_o2_crossover_in_bounds
28,88,,,,,no_o2_crossover_in_bounds
36,10,0.0,0.378,0.189,0.378,
33,97,,,,,no_o1_crossover
55,81,,,,,no_o1_crossover
69,35,0.0,0.511,0.2555,0.511,
5,89,,,,,no_o2_crossover_in_bounds
9,89,,,,,no_o1_crossover
22,27,,,,,no_o1_crossover
49,53,,,,,no_o1_crossover
62,61,2.02,6.648,4.334,4.628,
39,50,0.0,0.387,0.1935,0.387,
51,8,,,,,no_o2_crossover_in_bounds
36,59,,,,,no_o1_crossover
46,17,,,,,no_o1_crossover
0,28,,,,,no_o2_crossover_in_bounds
59,38,0.0,0.877,0.4385,0.877,
89,60,,,,,no_o1_crossover
26,15,,,,,no_o1_crossover
15,11,,,,,no_o2_crossover
28,19,,,,,no_o2_crossover_in_bounds
93,85,,,,,no_o2_crossover_in_bounds
72,38,1.538,10.0,5.769,8.462,
45,15,,,,,no_o1_crossover
99,47,,,,,no_o1_crossover
1,75,0.0,0.251,0.1255,0.251,
84,35,,,,,no_o2_crossover_in_bounds
83,7,0.0,0.258,0.129,0.258,
53,24,0.0,0.199,0.0995,0.199,
40,13,,,,,no_o2_crossover_in_bounds
43,31,,,,,no_o1_crossover
79,11,,,,,no_o1_crossover
52,96,,,,,no_o1_crossover
81,60,1.585,9.727,5.656000000000001,8.142,
51,85,0.0,0.315,0.1575,0.315,
53,1,,,,,no_o2_crossover_in_bounds
26,17,,,,,no_o1_crossover
24,88,,,,,no_o1_crossover
60,42,,,,,no_o1_crossover
79,16,,,,,no_o1_crossover
56,24,,,,,no_o2_crossover_in_bounds
23,41,2.103,10.0,6.0515,7.897,
13,20,,,,,no_o1_crossover
63,50,,,,,no_o2_crossover_in_bounds
91,8,0.0,0.808,0.404,0.808,
2,91,2.015,6.478,4.2465,4.462999999999999,
43,98,,,,,no_o1_crossover
22,86,,,,,no_o1_crossover
78,14,,,,,no_o2_crossover_in_bounds
70,28,,,,,no_o2_crossover_in_bounds
66,65,,,,,no_o2_crossover_in_bounds
78,19,0.0,0.538,0.269,0.538,
64,66,,,,,no_o1_crossover
75,24,,,,,no_o2_crossover
85,71,,,,,no_o2_crossover_in_bounds
12,38,1.637,8.84,5.2385,7.202999999999999,
14,19,,,,,no_o2_crossover_in_bounds
46,11,,,,,no_o1_crossover
16,19,,,,,no_o2_crossover_in_bounds
5,10,0.0,0.173,0.0865,0.173,
91,31,,,,,no_o2_crossover_in_bounds
67,24,0.0,0.217,0.1085,0.217,
62,88,,,,,no_o1_crossover
51,87,0.0,0.255,0.1275,0.255,
28,91,1.915,6.947,4.431,5.032,
47,40,,,,,no_o1_crossover
47,69,0.0,0.806,0.403,0.806,
52,34,,,,,no_o1_crossover
35,78,,,,,no_o2_crossover_in_bounds
94,82,,,,,no_o1_crossover
73,90,,,,,no_o2_crossover_in_bounds
40,63,0.0,0.329,0.1645,0.329,
37,68,1.724,6.94,4.332,5.216,
95,39,,,,,no_o1_crossover
44,48,,,,,no_o1_crossover
44,0,2.853,10.0,6.4265,7.147,
39,46,0.0,0.422,0.211,0.422,
91,46,0.0,0.308,0.154,0.308,
70,80,0.0,0.406,0.203,0.406,
65,11,,,,,no_o2_crossover_in_bounds
15,30,,,,,no_o2_crossover_in_bounds
80,37,,,,,no_o1_crossover
72,56,,,,,no_o2_crossover_in_bounds
98,74,0.0,0.211,0.1055,0.211,
72,23,,,,,no_o2_crossover
52,13,,,,,no_o1_crossover
66,5,1.93,7.638,4.784,5.708,
29,59,,,,,no_o1_crossover
62,14,,,,,no_o1_crossover
10,60,,,,,no_o1_crossover
35,6,,,,,no_o2_crossover_in_bounds
58,69,,,,,no_o2_crossover_in_bounds
87,18,,,,,no_o1_crossover
85,8,,,,,no_o2_crossover_in_bounds
29,47,,,,,no_o1_crossover
92,4,0.0,0.674,0.337,0.674,
3,57,,,,,no_o2_crossover_in_bounds
74,90,,,,,no_o1_crossover
80,30,,,,,no_o1_crossover
85,62,0.0,0.219,0.1095,0.219,
31,58,,,,,no_o2_crossover_in_bounds
64,24,0.0,0.34,0.17,0.34,
81,9,,,,,no_o2_crossover_in_bounds
91,97,,,,,no_o2_crossover_in_bounds
35,57,,,,,no_o2_crossover_in_bounds
81,37,1.99,8.652,5.321,6.661999999999999,
96,91,,,,,no_o1_crossover
69,67,,,,,no_o2_crossover_in_bounds
8,7,0.0,0.221,0.1105,0.221,
